经度,纬度,年份,数目,地名
39.1117,-82.6108,2010,27,"Jackson, Coalton"
39.1117,-82.6108,2010,5,"Jackson, Coalton"
37.3799,-76.8041,2010,1,"James City, Toano"
38.2907,-85.6333,2010,13,"Jefferson, Glenview Manor"
39.6522,-83.5564,2010,1,"Fayette, Jeffersonville"
39.6522,-83.5564,2010,4,"Fayette, Jeffersonville"
40.9702,-78.8765,2010,1,"Jefferson, Big Run"
37.8806,-82.8382,2010,48,"Johnson, Sitka"
40.5855,-77.5782,2010,2,"Mifflin, Juniata Terrace"
39.0338,-84.5675,2010,173,"Kenton, Lakeside Park"
39.0338,-84.5675,2010,5,"Kenton, Lakeside Park"
40.5342,-82.5049,2010,1,"Knox, Ankenytown"
41.4846,-75.666,2010,32,"Lackawanna, Chinchilla"
41.4884,-82.0978,2010,119,"Lorain, Sheffield Lake"
41.4884,-82.0978,2010,1,"Lorain, Sheffield Lake"
39.832,-76.3275,2010,3,"Lancaster, Holtwood"
37.5668,-85.7353,2010,2,"Larue, Hodgenville"
37.9459,-82.6735,2010,6,"Lawrence, Ulysses"
37.9459,-82.6735,2010,2,"Lawrence, Ulysses"
36.6871,-83.1152,2010,7,"Lee, Jonesville"
36.6871,-83.1152,2010,2,"Lee, Jonesville"
36.954,-83.3907,2010,1,"Leslie, Helton"
37.1638,-82.7493,2010,2,"Letcher, Millstone"
37.7825,-79.444,2010,2,"Lexington (city), Lexington"
39.9595,-82.4129,2010,1,"Licking, Jacksontown"
39.9595,-82.4129,2010,3,"Licking, Jacksontown"
39.9595,-82.4129,2010,14,"Licking, Jacksontown"
40.4007,-83.5444,2010,16,"Logan, West Mansfield"
40.4007,-83.5444,2010,3,"Logan, West Mansfield"
37.1026,-82.3763,2010,28,"Dickenson, McClure"
37.1026,-82.3763,2010,15,"Dickenson, McClure"
36.9853,-77.7219,2010,2,"Dinwiddie, McKenney"
41.5726,-78.6869,2010,11,"Elk, Wilcox"
41.5726,-78.6869,2010,3,"Elk, Wilcox"
41.4011,-82.808,2010,3,"Erie, Castalia"
38.8514,-77.1579,2010,102,"Fairfax, Lake Barcroft"
38.8514,-77.1579,2010,16,"Fairfax, Lake Barcroft"
41.1045,-82.6137,2010,1,"Huron, North Fairfield"
38.6355,-77.6661,2010,7,"Fauquier, Calverton"
38.6355,-77.6661,2010,2,"Fauquier, Calverton"
38.1059,-84.5255,2010,3,"Fayette, Greendale"
40.0903,-79.5872,2010,17,"Fayette, Everson"
40.0903,-79.5872,2010,2,"Fayette, Everson"
40.0903,-79.5872,2010,1,"Fayette, Everson"
37.9607,-81.0795,2010,8,"Fayette, Thurmond"
37.451,-82.7994,2010,1,"Floyd, Wayland"
37.7533,-78.1638,2010,1,"Fluvanna, Columbia"
38.3228,-84.8955,2010,17,"Franklin, Ottusville"
39.8665,-83.0703,2010,1,"Franklin, Grove City"
39.8665,-83.0703,2010,2,"Franklin, Grove City"
36.8293,-79.9917,2010,1,"Franklin, Henry"
39.264,-78.3319,2010,69,"Frederick, Gore"
39.264,-78.3319,2010,1,"Frederick, Gore"
39.264,-78.3319,2010,1,"Frederick, Gore"
38.2992,-77.4871,2010,1,"Fredericksburg (city), Fredericksburg"
38.2992,-77.4871,2010,8,"Fredericksburg (city), Fredericksburg"
38.2992,-77.4871,2010,3,"Fredericksburg (city), Fredericksburg"
36.5767,-88.9353,2010,20,"Fulton, Crutchfield"
36.5767,-88.9353,2010,1,"Fulton, Crutchfield"
36.666,-80.9176,2010,2,"Galax (city), Galax"
36.666,-80.9176,2010,1,"Galax (city), Galax"
38.7252,-84.8239,2010,2,"Gallatin, Glencoe"
38.8862,-82.1463,2010,8,"Gallia, Addison"
38.8862,-82.1463,2010,3,"Gallia, Addison"
41.3722,-81.0591,2010,6,"Geauga, Parkman"
37.2801,-76.4402,2010,8,"Gloucester, Achilles"
37.6015,-77.7022,2010,2,"Goochland, Manakin"
38.7326,-84.5966,2010,26,"Grant, Sherman"
39.2711,-79.3662,2010,1,"Grant, Bayard"
36.5603,-88.5692,2010,1,"Graves, Lynnville"
39.6598,-83.7431,2010,88,"Greene, Jamestown"
39.6598,-83.7431,2010,33,"Greene, Jamestown"
39.9476,-79.9986,2010,1,"Greene, Rices Landing"
38.2504,-78.4417,2010,3,"Greene, Twin Lakes"
38.4949,-82.6911,2010,2,"Greenup, Bellefonte"
38.4949,-82.6911,2010,1,"Greenup, Bellefonte"
36.839,-78.7284,2010,1,"Halifax, Clover"
36.839,-78.7284,2010,15,"Halifax, Clover"
36.839,-78.7284,2010,2,"Halifax, Clover"
39.1864,-84.763,2010,106,"Hamilton, Hooven"
36.9052,-76.8978,2010,3,"Southampton, Ivor"
36.9052,-76.8978,2010,4,"Southampton, Ivor"
40.9348,-83.8235,2010,32,"Hancock, Mount Cory"
40.9348,-83.8235,2010,2,"Hancock, Mount Cory"
37.7668,-77.3706,2010,1,"Hanover, Hanover"
37.7668,-77.3706,2010,39,"Hanover, Hanover"
37.7668,-77.3706,2010,2,"Hanover, Hanover"
40.8064,-83.5114,2010,113,"Hardin, Forest"
40.8064,-83.5114,2010,1,"Hardin, Forest"
38.8779,-78.8661,2010,5,"Hardy, Mathias"
38.5426,-84.2366,2010,2,"Harrison, Sunrise"
38.5426,-84.2366,2010,2,"Harrison, Sunrise"
39.3923,-80.2989,2010,3,"Harrison, Shinnston"
38.4362,-78.8735,2010,1,"Harrisonburg (city), Harrisonburg"
37.6274,-77.4322,2010,23,"Henrico, Chamberlayne Heights"
37.6274,-77.4322,2010,9,"Henrico, Chamberlayne Heights"
37.6274,-77.4322,2010,4,"Henrico, Chamberlayne Heights"
39.0747,-83.3871,2010,7,"Highland, Sinking Spring"
38.3237,-79.6403,2010,1,"Highland, Mustoe"
40.5533,-81.9164,2010,3,"Holmes, Millersburg"
40.5533,-81.9164,2010,1,"Holmes, Millersburg"
40.3821,-78.1697,2010,2,"Huntingdon, Marklesburg"
41.2508,-82.4915,2010,2,"Huron, Collins"
40.6783,-79.1646,2010,20,"Indiana, Ernest"
40.6783,-79.1646,2010,2,"Indiana, Ernest"
38.8656,-81.8235,2010,7,"Jackson, Cottageville"
37.3799,-76.8041,2010,4,"James City, Toano"
39.6522,-83.5564,2010,3,"Fayette, Jeffersonville"
39.3242,-77.7517,2010,12,"Jefferson, Bolivar"
37.8787,-84.6545,2010,13,"Jessamine, Wilmore"
40.5855,-77.5782,2010,3,"Mifflin, Juniata Terrace"
39.0338,-84.5675,2010,22,"Kenton, Lakeside Park"
39.0338,-84.5675,2010,48,"Kenton, Lakeside Park"
37.494,-78.6333,2010,13,"Buckingham, Toga"
37.4957,-83.0941,2010,80,"Knott, Decoy"
36.8353,-83.7598,2010,4,"Knox, Flat Lick"
41.4884,-82.0978,2010,4,"Lorain, Sheffield Lake"
41.4884,-82.0978,2010,8,"Lorain, Sheffield Lake"
39.832,-76.3275,2010,33,"Lancaster, Holtwood"
37.7301,-76.538,2010,1,"Lancaster, Mollusk"
37.7301,-76.538,2010,1,"Lancaster, Mollusk"
37.5668,-85.7353,2010,5,"Larue, Hodgenville"
37.0037,-84.161,2010,111,"Laurel, Keavy"
38.4298,-82.4488,2010,2,"Lawrence, Chesapeake"
40.8618,-80.2625,2010,77,"Lawrence, Ellport"
40.6666,-75.5072,2010,26,"Lehigh, Stiles"
36.954,-83.3907,2010,5,"Leslie, Helton"
37.1638,-82.7493,2010,26,"Letcher, Millstone"
38.354,-83.2524,2010,3,"Lewis, Emerson"
41.4011,-82.808,2010,6,"Erie, Castalia"
42.2134,-79.8333,2010,42,"Erie, North East"
38.8514,-77.1579,2010,30,"Fairfax, Lake Barcroft"
38.8514,-77.1579,2010,6,"Fairfax, Lake Barcroft"
38.8514,-77.1579,2010,1,"Fairfax, Lake Barcroft"
41.1045,-82.6137,2010,1,"Huron, North Fairfield"
38.8648,-77.1878,2010,3,"Falls Church (city), West Falls Church"
38.6355,-77.6661,2010,33,"Fauquier, Calverton"
38.6355,-77.6661,2010,3,"Fauquier, Calverton"
38.1059,-84.5255,2010,5,"Fayette, Greendale"
39.6522,-83.5564,2010,1,"Fayette, Jeffersonville"
40.0903,-79.5872,2010,45,"Fayette, Everson"
40.0903,-79.5872,2010,7,"Fayette, Everson"
40.0903,-79.5872,2010,2,"Fayette, Everson"
37.451,-82.7994,2010,74,"Floyd, Wayland"
37.451,-82.7994,2010,9,"Floyd, Wayland"
37.0379,-80.2045,2010,8,"Floyd, Simpsons"
37.7533,-78.1638,2010,2,"Fluvanna, Columbia"
40.4792,-80.1303,2010,3,"Allegheny, Forest Grove"
38.3228,-84.8955,2010,15,"Franklin, Ottusville"
39.8665,-83.0703,2010,18,"Franklin, Grove City"
39.7243,-77.515,2010,2,"Franklin, Pen Mar"
39.7243,-77.515,2010,1,"Franklin, Pen Mar"
39.7243,-77.515,2010,29,"Franklin, Pen Mar"
36.8293,-79.9917,2010,1,"Franklin, Henry"
41.7113,-83.9053,2010,5,"Fulton, Metamora"
39.932,-77.9958,2010,2,"Fulton, McConnellsburg"
37.373,-80.8576,2010,1,"Giles, Glen Lyn"
38.3318,-82.9371,2010,17,"Carter, Grayson"
36.6015,-81.6257,2010,1,"Grayson, Whitetop"
37.7503,-80.4715,2010,2,"Greenbrier, Ronceverte"
39.6598,-83.7431,2010,22,"Greene, Jamestown"
38.2504,-78.4417,2010,1,"Greene, Twin Lakes"
38.4949,-82.6911,2010,53,"Greenup, Bellefonte"
40.0221,-81.5868,2010,3,"Guernsey, Cambridge"
39.1864,-84.763,2010,26,"Hamilton, Hooven"
39.1864,-84.763,2010,1016,"Hamilton, Hooven"
39.1864,-84.763,2010,17,"Hamilton, Hooven"
40.6179,-80.5998,2010,2,"Hancock, Newell"
40.6179,-80.5998,2010,2,"Hancock, Newell"
40.6179,-80.5998,2010,1,"Hancock, Newell"
37.7668,-77.3706,2010,10,"Hanover, Hanover"
40.8064,-83.5114,2010,13,"Hardin, Forest"
38.8779,-78.8661,2010,3,"Hardy, Mathias"
36.8155,-83.4045,2010,145,"Harlan, South Wallins"
38.5426,-84.2366,2010,39,"Harrison, Sunrise"
37.6274,-77.4322,2010,129,"Henrico, Chamberlayne Heights"
37.6274,-77.4322,2010,12,"Henrico, Chamberlayne Heights"
37.6274,-77.4322,2010,2,"Henrico, Chamberlayne Heights"
39.0747,-83.3871,2010,3,"Highland, Sinking Spring"
39.0747,-83.3871,2010,3,"Highland, Sinking Spring"
40.5533,-81.9164,2010,5,"Holmes, Millersburg"
37.2914,-77.2985,2010,12,"Hopewell (city), Hopewell"
37.2914,-77.2985,2010,5,"Hopewell (city), Hopewell"
37.1737,-87.6885,2010,1,"Hopkins, Dawson Springs"
41.2508,-82.4915,2010,2,"Huron, Collins"
37.5751,-83.9735,2010,5,"Jackson, Drip Rock"
39.1117,-82.6108,2010,141,"Jackson, Coalton"
39.1117,-82.6108,2010,8,"Jackson, Coalton"
37.3799,-76.8041,2010,10,"James City, Toano"
37.3799,-76.8041,2010,3,"James City, Toano"
38.2907,-85.6333,2010,598,"Jefferson, Glenview Manor"
38.2907,-85.6333,2010,2,"Jefferson, Glenview Manor"
38.2907,-85.6333,2010,2,"Jefferson, Glenview Manor"
39.6522,-83.5564,2010,2,"Fayette, Jeffersonville"
40.9702,-78.8765,2010,1,"Jefferson, Big Run"
37.8787,-84.6545,2010,1,"Jessamine, Wilmore"
37.8787,-84.6545,2010,1,"Jessamine, Wilmore"
37.8806,-82.8382,2010,2,"Johnson, Sitka"
38.486,-81.3502,2010,154,"Kanawha, Clendenin"
38.486,-81.3502,2010,2,"Kanawha, Clendenin"
37.494,-78.6333,2010,2,"Buckingham, Toga"
37.494,-78.6333,2010,1,"Buckingham, Toga"
37.494,-78.6333,2010,1,"Buckingham, Toga"
40.5342,-82.5049,2010,1,"Knox, Ankenytown"
41.4846,-75.666,2010,22,"Lackawanna, Chinchilla"
41.4846,-75.666,2010,1,"Lackawanna, Chinchilla"
41.4884,-82.0978,2010,1,"Lorain, Sheffield Lake"
41.4884,-82.0978,2010,2,"Lorain, Sheffield Lake"
39.832,-76.3275,2010,14,"Lancaster, Holtwood"
37.9459,-82.6735,2010,10,"Lawrence, Ulysses"
37.9459,-82.6735,2010,1,"Lawrence, Ulysses"
38.4298,-82.4488,2010,8,"Lawrence, Chesapeake"
40.8618,-80.2625,2010,4,"Lawrence, Ellport"
40.8618,-80.2625,2010,12,"Lawrence, Ellport"
40.337,-76.448,2010,5,"Lebanon, Pleasant Hill"
38.2945,-84.4183,2010,19,"Harrison, Leesburg"
36.6871,-83.1152,2010,5,"Lee, Jonesville"
40.6666,-75.5072,2010,6,"Lehigh, Stiles"
36.954,-83.3907,2010,23,"Leslie, Helton"
36.954,-83.3907,2010,4,"Leslie, Helton"
39.9595,-82.4129,2010,98,"Licking, Jacksontown"
39.9595,-82.4129,2010,1,"Licking, Jacksontown"
37.453,-84.7579,2010,4,"Lincoln, McKinney"
37.453,-84.7579,2010,1,"Lincoln, McKinney"
40.4007,-83.5444,2010,4,"Logan, West Mansfield"
39.0302,-77.4712,2010,56,"Loudoun, Ashburn"
39.0302,-77.4712,2010,2,"Loudoun, Ashburn"
36.9608,-78.1283,2010,3,"Lunenburg, Kenbridge"
37.724,-84.2928,2010,32,"Madison, Richmond"
37.7015,-83.1516,2010,36,"Magoffin, Fritz"
39.6522,-83.5564,2010,5,"Fayette, Jeffersonville"
38.2126,-83.6341,2010,6,"Fleming, Colfax"
38.2126,-83.6341,2010,6,"Fleming, Colfax"
37.7533,-78.1638,2010,2,"Fluvanna, Columbia"
38.3228,-84.8955,2010,4,"Franklin, Ottusville"
39.8665,-83.0703,2010,5,"Franklin, Grove City"
39.7243,-77.515,2010,7,"Franklin, Pen Mar"
36.8293,-79.9917,2010,1,"Franklin, Henry"
39.264,-78.3319,2010,12,"Frederick, Gore"
41.7113,-83.9053,2010,4,"Fulton, Metamora"
41.7113,-83.9053,2010,3,"Fulton, Metamora"
39.932,-77.9958,2010,5,"Fulton, McConnellsburg"
38.7252,-84.8239,2010,1,"Gallatin, Glencoe"
38.8862,-82.1463,2010,1,"Gallia, Addison"
38.8862,-82.1463,2010,8,"Gallia, Addison"
38.8862,-82.1463,2010,3,"Gallia, Addison"
37.6167,-84.4094,2010,17,"Garrard, Paint Lick"
41.3722,-81.0591,2010,3,"Geauga, Parkman"
37.373,-80.8576,2010,7,"Giles, Glen Lyn"
37.373,-80.8576,2010,39,"Giles, Glen Lyn"
37.373,-80.8576,2010,2,"Giles, Glen Lyn"
37.2801,-76.4402,2010,3,"Gloucester, Achilles"
38.3318,-82.9371,2010,7,"Carter, Grayson"
36.6015,-81.6257,2010,1,"Grayson, Whitetop"
37.7503,-80.4715,2010,8,"Greenbrier, Ronceverte"
39.9476,-79.9986,2010,66,"Greene, Rices Landing"
39.9476,-79.9986,2010,1,"Greene, Rices Landing"
36.816,-77.4689,2010,2,"Greensville, Jarratt"
38.4949,-82.6911,2010,2,"Greenup, Bellefonte"
40.0221,-81.5868,2010,1,"Guernsey, Cambridge"
39.1864,-84.763,2010,1,"Hamilton, Hooven"
37.7668,-77.3706,2010,4,"Hanover, Hanover"
37.8193,-85.9358,2010,1,"Hardin, Radcliff"
37.8193,-85.9358,2010,31,"Hardin, Radcliff"
37.8193,-85.9358,2010,4,"Hardin, Radcliff"
37.8193,-85.9358,2010,4,"Hardin, Radcliff"
36.8155,-83.4045,2010,1,"Harlan, South Wallins"
39.3923,-80.2989,2010,8,"Harrison, Shinnston"
38.4623,-85.3036,2010,5,"Henry, Pendleton"
41.371,-83.9415,2010,2,"Henry, McClure"
36.8293,-79.9917,2010,2,"Franklin, Henry"
36.8293,-79.9917,2010,12,"Franklin, Henry"
36.8293,-79.9917,2010,2,"Franklin, Henry"
39.0747,-83.3871,2010,92,"Highland, Sinking Spring"
39.0747,-83.3871,2010,2,"Highland, Sinking Spring"
39.1907,-81.7495,2010,1,"Athens, Hockingport"
39.1907,-81.7495,2010,5,"Athens, Hockingport"
40.5533,-81.9164,2010,1,"Holmes, Millersburg"
37.1737,-87.6885,2010,21,"Hopkins, Dawson Springs"
37.1737,-87.6885,2010,1,"Hopkins, Dawson Springs"
41.2508,-82.4915,2010,2,"Huron, Collins"
41.2508,-82.4915,2010,9,"Huron, Collins"
36.866,-76.8308,2010,3,"Isle of Wight, Zuni"
39.1117,-82.6108,2010,6,"Jackson, Coalton"
39.1117,-82.6108,2010,1,"Jackson, Coalton"
39.1117,-82.6108,2010,5,"Jackson, Coalton"
37.3799,-76.8041,2010,3,"James City, Toano"
38.2907,-85.6333,2010,154,"Jefferson, Glenview Manor"
38.2907,-85.6333,2010,344,"Jefferson, Glenview Manor"
38.2907,-85.6333,2010,18,"Jefferson, Glenview Manor"
38.2907,-85.6333,2010,3,"Jefferson, Glenview Manor"
40.9702,-78.8765,2010,1,"Jefferson, Big Run"
37.8787,-84.6545,2010,13,"Jessamine, Wilmore"
37.8787,-84.6545,2010,23,"Jessamine, Wilmore"
37.8806,-82.8382,2010,5,"Johnson, Sitka"
39.0338,-84.5675,2010,11,"Kenton, Lakeside Park"
37.494,-78.6333,2010,5,"Buckingham, Toga"
36.8353,-83.7598,2010,121,"Knox, Flat Lick"
36.8353,-83.7598,2010,1,"Knox, Flat Lick"
40.5342,-82.5049,2010,1,"Knox, Ankenytown"
41.4846,-75.666,2010,1,"Lackawanna, Chinchilla"
41.4846,-75.666,2010,394,"Lackawanna, Chinchilla"
41.4846,-75.666,2010,5,"Lackawanna, Chinchilla"
39.832,-76.3275,2010,2,"Lancaster, Holtwood"
37.5668,-85.7353,2010,2,"Larue, Hodgenville"
37.0037,-84.161,2010,7,"Laurel, Keavy"
37.0037,-84.161,2010,2,"Laurel, Keavy"
37.0037,-84.161,2010,91,"Laurel, Keavy"
37.0037,-84.161,2010,1,"Laurel, Keavy"
38.4298,-82.4488,2010,96,"Lawrence, Chesapeake"
40.8618,-80.2625,2010,7,"Lawrence, Ellport"
40.337,-76.448,2010,13,"Lebanon, Pleasant Hill"
38.2945,-84.4183,2010,6,"Harrison, Leesburg"
36.6871,-83.1152,2010,4,"Lee, Jonesville"
40.6666,-75.5072,2010,1,"Lehigh, Stiles"
37.1638,-82.7493,2010,74,"Letcher, Millstone"
38.354,-83.2524,2010,31,"Lewis, Emerson"
37.2456,-88.3589,2010,1,"Livingston, Burna"
37.805,-81.9923,2010,1,"Logan, Rossmore"
41.3128,-81.9157,2010,3,"Lorain, Columbia Hills Corners"
41.3128,-81.9157,2010,1,"Lorain, Columbia Hills Corners"
38.0068,-77.9061,2010,4,"Louisa, Mineral"
41.6639,-83.582,2010,301,"Lucas, Toledo"
41.6639,-83.582,2010,4,"Lucas, Toledo"
41.3338,-75.8214,2010,26,"Luzerne, Exeter"
37.4004,-79.1911,2010,1,"Lynchburg (city), Lynchburg"
37.0759,-88.0769,2010,11,"Lyon, Eddyville"
39.9487,-83.2993,2010,5,"Madison, West Jefferson"
38.4879,-78.3261,2010,7,"Madison, Syria"
40.9207,-81.0231,2010,1,"Mahoning, Sebring"
40.9207,-81.0231,2010,358,"Mahoning, Sebring"
37.7825,-79.444,2010,1,"Lexington (city), Lexington"
39.9595,-82.4129,2010,5,"Licking, Jacksontown"
39.9595,-82.4129,2010,1,"Licking, Jacksontown"
37.2456,-88.3589,2010,1,"Livingston, Burna"
36.95,-86.7419,2010,5,"Logan, Gasper"
36.95,-86.7419,2010,1,"Logan, Gasper"
36.95,-86.7419,2010,2,"Logan, Gasper"
37.805,-81.9923,2010,1,"Logan, Rossmore"
41.3128,-81.9157,2010,14,"Lorain, Columbia Hills Corners"
39.0302,-77.4712,2010,6,"Loudoun, Ashburn"
38.0068,-77.9061,2010,5,"Louisa, Mineral"
41.6639,-83.582,2010,31,"Lucas, Toledo"
36.9608,-78.1283,2010,2,"Lunenburg, Kenbridge"
36.9608,-78.1283,2010,1,"Lunenburg, Kenbridge"
41.3338,-75.8214,2010,20,"Luzerne, Exeter"
41.3338,-75.8214,2010,1,"Luzerne, Exeter"
41.3265,-76.9455,2010,3,"Lycoming, Warrensville"
41.3265,-76.9455,2010,3,"Lycoming, Warrensville"
37.4004,-79.1911,2010,2,"Lynchburg (city), Lynchburg"
37.4004,-79.1911,2010,7,"Lynchburg (city), Lynchburg"
37.724,-84.2928,2010,2,"Madison, Richmond"
39.9487,-83.2993,2010,41,"Madison, West Jefferson"
39.9487,-83.2993,2010,5,"Madison, West Jefferson"
39.9487,-83.2993,2010,1,"Madison, West Jefferson"
38.4879,-78.3261,2010,2,"Madison, Syria"
38.4879,-78.3261,2010,1,"Madison, Syria"
40.9207,-81.0231,2010,6,"Mahoning, Sebring"
40.9207,-81.0231,2010,18,"Mahoning, Sebring"
37.5156,-85.2625,2010,4,"Marion, Calvary"
39.9854,-80.7335,2010,1,"Marshall, McMechen"
39.9854,-80.7335,2010,7,"Marshall, McMechen"
37.5668,-82.7603,2010,37,"Floyd, Martin"
38.7054,-83.9191,2010,1,"Mason, Minerva"
37.4984,-76.2883,2010,3,"Mathews, Gwynn"
36.9728,-88.612,2010,25,"McCracken, Freemont"
36.9728,-88.612,2010,12,"McCracken, Freemont"
36.6648,-84.4395,2010,4,"McCreary, Pine Knot"
36.6648,-84.4395,2010,16,"McCreary, Pine Knot"
36.666,-78.3908,2010,1,"Mecklenburg, Boydton"
36.666,-78.3908,2010,4,"Mecklenburg, Boydton"
41.0348,-82.0122,2010,3,"Medina, Lodi"
39.0292,-82.034,2010,3,"Meigs, Pomeroy"
39.0292,-82.034,2010,2,"Meigs, Pomeroy"
37.6965,-84.9097,2010,2,"Mercer, Nevada"
40.4113,-84.7761,2010,1,"Mercer, Fort Recovery"
40.4113,-84.7761,2010,1,"Mercer, Fort Recovery"
41.1572,-80.0893,2010,2,"Mercer, Grove City"
39.1806,-81.513,2010,1,"Wood, Mineral Wells"
39.4461,-84.3666,2010,1,"Butler, Monroe"
41.177,-75.418,2010,6,"Monroe, Tobyhanna"
41.177,-75.418,2010,3,"Monroe, Tobyhanna"
39.7927,-84.3165,2010,5,"Montgomery, Trotwood"
40.2111,-75.2744,2010,1,"Montgomery, North Wales"
37.0675,-80.4405,2010,1,"Montgomery, Riner"
37.0675,-80.4405,2010,12,"Montgomery, Riner"
37.0675,-80.4405,2010,4,"Montgomery, Riner"
40.9865,-76.635,2010,1,"Montour, Mausdale"
40.9865,-76.635,2010,1,"Montour, Mausdale"
41.267,-80.7958,2010,1,"Trumbull, Morgandale"
39.5313,-78.4553,2010,2,"Morgan, Paw Paw"
40.6209,-82.6618,2010,1,"Morrow, Shauck"
37.1231,-87.2125,2010,6,"Muhlenberg, Weir"
37.1231,-87.2125,2010,1,"Muhlenberg, Weir"
39.9037,-82.018,2010,1,"Muskingum, South Zanesville"
39.9037,-82.018,2010,1,"Muskingum, South Zanesville"
37.913,-78.8828,2010,1,"Nelson, Nellysford"
38.7358,-77.1993,2010,6,"Fairfax, Newington"
38.7358,-77.1993,2010,1,"Fairfax, Newington"
37.1052,-76.5185,2010,1,"Newport News (city), Newport News"
37.1052,-76.5185,2010,25,"Newport News (city), Newport News"
38.2001,-80.8512,2010,1,"Nicholas, Mount Nebo"
40.6295,-75.2024,2010,14,"Northampton, Raubsville"
40.7841,-76.6713,2010,3,"Northumberland, Trevorton"
40.0753,-80.6951,2010,1,"Ohio, Wheeling"
40.0753,-80.6951,2010,28,"Ohio, Wheeling"
38.2484,-78.1125,2010,4,"Orange, Orange"
38.2484,-78.1125,2010,2,"Orange, Orange"
41.5853,-82.8369,2010,9,"Ottawa, Catawba Island"
38.6134,-84.9769,2010,1,"Owen, Wheatley"
38.6653,-78.4545,2010,12,"Page, Luray"
38.6653,-78.4545,2010,1,"Page, Luray"
38.6708,-84.3311,2010,20,"Pendleton, Falmouth"
38.6708,-84.3311,2010,1,"Pendleton, Falmouth"
39.921,-82.4271,2010,17,"Perry, Thornport"
37.2042,-77.3914,2010,1,"Petersburg (city), Petersburg"
37.2042,-77.3914,2010,2,"Petersburg (city), Petersburg"
40.0076,-75.134,2010,1,"Philadelphia, Philadelphia"
40.0076,-75.134,2010,194,"Philadelphia, Philadelphia"
37.4807,-82.0632,2010,7,"Pike, Argo"
37.4807,-82.0632,2010,59,"Pike, Argo"
37.4807,-82.0632,2010,1,"Pike, Argo"
37.4807,-82.0632,2010,2,"Pike, Argo"
39.1517,-82.9102,2010,5,"Pike, Omega"
41.4045,-75.183,2010,13,"Pike, Tafton"
37.1318,-76.3569,2010,1,"Poquoson (city), Poquoson"
41.0245,-81.0501,2010,11,"Portage, Deerfield"
41.0245,-81.0501,2010,2,"Portage, Deerfield"
41.0245,-81.0501,2010,1,"Portage, Deerfield"
36.8468,-76.354,2010,2,"Portsmouth (city), Portsmouth"
36.8468,-76.354,2010,3,"Portsmouth (city), Portsmouth"
41.6639,-83.582,2010,5,"Lucas, Toledo"
36.9608,-78.1283,2010,4,"Lunenburg, Kenbridge"
41.3338,-75.8214,2010,9,"Luzerne, Exeter"
41.3338,-75.8214,2010,4,"Luzerne, Exeter"
41.3265,-76.9455,2010,5,"Lycoming, Warrensville"
41.3265,-76.9455,2010,3,"Lycoming, Warrensville"
41.3265,-76.9455,2010,1,"Lycoming, Warrensville"
37.4004,-79.1911,2010,2,"Lynchburg (city), Lynchburg"
37.724,-84.2928,2010,191,"Madison, Richmond"
37.724,-84.2928,2010,7,"Madison, Richmond"
39.9487,-83.2993,2010,34,"Madison, West Jefferson"
37.7015,-83.1516,2010,4,"Magoffin, Fritz"
37.5156,-85.2625,2010,5,"Marion, Calvary"
37.5156,-85.2625,2010,3,"Marion, Calvary"
40.5321,-83.2077,2010,1,"Marion, Green Camp"
37.5668,-82.7603,2010,22,"Floyd, Martin"
38.7054,-83.9191,2010,38,"Mason, Minerva"
39.5512,-79.8003,2010,1,"Preston, Masontown"
39.5512,-79.8003,2010,5,"Preston, Masontown"
37.4984,-76.2883,2010,1,"Mathews, Gwynn"
36.9728,-88.612,2010,2,"McCracken, Freemont"
37.3675,-81.3572,2010,2,"McDowell, Maybeury"
37.4919,-87.1342,2010,2,"McLean, Livermore"
41.0348,-82.0122,2010,12,"Medina, Lodi"
41.0348,-82.0122,2010,4,"Medina, Lodi"
39.0292,-82.034,2010,22,"Meigs, Pomeroy"
39.0292,-82.034,2010,2,"Meigs, Pomeroy"
41.1572,-80.0893,2010,27,"Mercer, Grove City"
37.4362,-80.964,2010,1,"Mercer, Pettry"
37.4362,-80.964,2010,43,"Mercer, Pettry"
39.6323,-84.2725,2010,2,"Montgomery, Miamisburg"
39.6323,-84.2725,2010,9,"Montgomery, Miamisburg"
37.6395,-76.5747,2010,1,"Middlesex, Urbanna"
39.1806,-81.513,2010,29,"Wood, Mineral Wells"
36.7012,-85.6927,2010,1,"Monroe, Tompkinsville"
41.177,-75.418,2010,7,"Monroe, Tobyhanna"
41.177,-75.418,2010,2,"Monroe, Tobyhanna"
37.997,-83.8925,2010,9,"Montgomery, Camargo"
40.2111,-75.2744,2010,4,"Montgomery, North Wales"
37.0675,-80.4405,2010,70,"Montgomery, Riner"
37.0675,-80.4405,2010,1,"Montgomery, Riner"
37.9734,-83.0488,2010,25,"Morgan, Moon"
39.5313,-78.4553,2010,2,"Morgan, Paw Paw"
40.6209,-82.6618,2010,5,"Morrow, Shauck"
37.1231,-87.2125,2010,1,"Muhlenberg, Weir"
37.8996,-85.2196,2010,8,"Nelson, Chaplin"
38.7358,-77.1993,2010,3,"Fairfax, Newington"
38.7358,-77.1993,2010,1,"Fairfax, Newington"
37.1052,-76.5185,2010,126,"Newport News (city), Newport News"
37.1052,-76.5185,2010,2,"Newport News (city), Newport News"
38.2001,-80.8512,2010,53,"Nicholas, Mount Nebo"
