year,loc_x,loc_y,real_count
3,-77.5356,36.6953,7
4,-77.5356,36.6953,2
5,-77.5356,36.6953,0
6,-77.5356,36.6953,0
7,-77.5356,36.6953,0
0,-76.3569,37.1318,9
1,-76.3569,37.1318,0
2,-76.3569,37.1318,0
3,-76.3569,37.1318,11
4,-76.3569,37.1318,0
5,-76.3569,37.1318,0
6,-76.3569,37.1318,0
7,-76.3569,37.1318,0
0,-77.2985,37.2914,24
1,-77.2985,37.2914,2
2,-77.2985,37.2914,0
3,-77.2985,37.2914,29
4,-77.2985,37.2914,8
5,-77.2985,37.2914,0
6,-77.2985,37.2914,9
7,-77.2985,37.2914,3
0,-79.3565,37.7316,6
1,-79.3565,37.7316,0
2,-79.3565,37.7316,0
3,-79.3565,37.7316,22
4,-79.3565,37.7316,3
5,-79.3565,37.7316,0
6,-79.3565,37.7316,6
7,-79.3565,37.7316,0
0,-77.3969,37.265,43
1,-77.3969,37.265,0
2,-77.3969,37.265,0
3,-77.3969,37.265,80
4,-77.3969,37.265,1
5,-77.3969,37.265,0
6,-77.3969,37.265,4
7,-77.3969,37.265,12
0,-81.9923,37.805,137
1,-81.9923,37.805,147
2,-81.9923,37.805,154
3,-81.9923,37.805,117
4,-81.9923,37.805,154
5,-81.9923,37.805,88
6,-81.9923,37.805,150
7,-81.9923,37.805,89
0,-78.8661,38.8779,16
1,-78.8661,38.8779,29
2,-78.8661,38.8779,18
3,-78.8661,38.8779,39
4,-78.8661,38.8779,37
5,-78.8661,38.8779,49
6,-78.8661,38.8779,8
7,-78.8661,38.8779,0
0,-79.6455,39.0813,1
1,-79.6455,39.0813,0
2,-79.6455,39.0813,0
3,-79.6455,39.0813,0
4,-79.6455,39.0813,4
5,-79.6455,39.0813,0
6,-79.6455,39.0813,0
7,-79.6455,39.0813,2
0,-81.0795,37.9607,25
1,-81.0795,37.9607,43
2,-81.0795,37.9607,35
3,-81.0795,37.9607,41
4,-81.0795,37.9607,23
5,-81.0795,37.9607,4
6,-81.0795,37.9607,6
7,-81.0795,37.9607,2
0,-80.5998,40.6179,92
1,-80.5998,40.6179,21
2,-80.5998,40.6179,19
3,-80.5998,40.6179,88
4,-80.5998,40.6179,41
5,-80.5998,40.6179,11
6,-80.5998,40.6179,46
7,-80.5998,40.6179,43
0,-77.7517,39.3242,22
1,-77.7517,39.3242,14
2,-77.7517,39.3242,34
3,-77.7517,39.3242,6
4,-77.7517,39.3242,27
5,-77.7517,39.3242,11
6,-77.7517,39.3242,43
7,-77.7517,39.3242,20
0,-80.2989,39.3923,53
1,-80.2989,39.3923,39
2,-80.2989,39.3923,212
3,-80.2989,39.3923,366
4,-80.2989,39.3923,209
5,-80.2989,39.3923,198
6,-80.2989,39.3923,305
7,-80.2989,39.3923,83
0,-82.4415,38.2254,21
1,-82.4415,38.2254,37
2,-82.4415,38.2254,6
3,-82.4415,38.2254,54
4,-82.4415,38.2254,43
5,-82.4415,38.2254,29
6,-82.4415,38.2254,28
7,-82.4415,38.2254,26
0,-79.3662,39.2711,26
1,-79.3662,39.2711,2
2,-79.3662,39.2711,17
3,-79.3662,39.2711,24
4,-79.3662,39.2711,35
5,-79.3662,39.2711,23
6,-79.3662,39.2711,7
7,-79.3662,39.2711,0
0,-81.4371,37.9443,183
1,-81.4371,37.9443,193
2,-81.4371,37.9443,288
3,-81.4371,37.9443,358
4,-81.4371,37.9443,451
5,-81.4371,37.9443,223
6,-81.4371,37.9443,225
7,-81.4371,37.9443,53
0,-80.964,37.4362,326
1,-80.964,37.4362,373
2,-80.964,37.4362,300
3,-80.964,37.4362,322
4,-80.964,37.4362,176
5,-80.964,37.4362,333
6,-80.964,37.4362,226
7,-80.964,37.4362,70
0,-81.7138,37.9713,40
1,-81.7138,37.9713,46
2,-81.7138,37.9713,13
3,-81.7138,37.9713,5
4,-81.7138,37.9713,8
5,-81.7138,37.9713,11
6,-81.7138,37.9713,2
7,-81.7138,37.9713,6
0,-79.8003,39.5512,13
1,-79.8003,39.5512,17
2,-79.8003,39.5512,18
3,-79.8003,39.5512,12
4,-79.8003,39.5512,0
5,-79.8003,39.5512,12
6,-79.8003,39.5512,0
7,-79.8003,39.5512,0
0,-80.5419,37.5905,35
1,-80.5419,37.5905,10
2,-80.5419,37.5905,5
3,-80.5419,37.5905,7
4,-80.5419,37.5905,15
5,-80.5419,37.5905,0
6,-80.5419,37.5905,9
7,-80.5419,37.5905,1
0,-81.3572,37.3675,27
1,-81.3572,37.3675,27
2,-81.3572,37.3675,9
3,-81.3572,37.3675,24
4,-81.3572,37.3675,11
5,-81.3572,37.3675,33
6,-81.3572,37.3675,15
7,-81.3572,37.3675,0
0,-79.8967,38.7968,1
1,-79.8967,38.7968,17
2,-79.8967,38.7968,11
3,-79.8967,38.7968,34
4,-79.8967,38.7968,20
5,-79.8967,38.7968,0
6,-79.8967,38.7968,42
7,-79.8967,38.7968,9
0,-79.9868,39.6587,228
1,-79.9868,39.6587,42
2,-79.9868,39.6587,81
3,-79.9868,39.6587,52
4,-79.9868,39.6587,73
5,-79.9868,39.6587,10
6,-79.9868,39.6587,13
7,-79.9868,39.6587,0
0,-81.513,39.1806,89
1,-81.513,39.1806,19
2,-81.513,39.1806,72
3,-81.513,39.1806,159
4,-81.513,39.1806,141
5,-81.513,39.1806,188
6,-81.513,39.1806,190
7,-81.513,39.1806,242
0,-81.9256,38.5374,33
1,-81.9256,38.5374,27
2,-81.9256,38.5374,30
3,-81.9256,38.5374,45
4,-81.9256,38.5374,47
5,-81.9256,38.5374,4
6,-81.9256,38.5374,4
7,-81.9256,38.5374,1
0,-81.3502,38.486,340
1,-81.3502,38.486,588
2,-81.3502,38.486,401
3,-81.3502,38.486,323
4,-81.3502,38.486,454
5,-81.3502,38.486,232
6,-81.3502,38.486,305
7,-81.3502,38.486,403
0,-82.3188,38.4154,166
1,-82.3188,38.4154,414
2,-82.3188,38.4154,214
3,-82.3188,38.4154,358
4,-82.3188,38.4154,199
5,-82.3188,38.4154,112
6,-82.3188,38.4154,165
7,-82.3188,38.4154,104
0,-80.6102,40.2811,3
1,-80.6102,40.2811,7
2,-80.6102,40.2811,7
3,-80.6102,40.2811,18
4,-80.6102,40.2811,0
5,-80.6102,40.2811,2
6,-80.6102,40.2811,0
7,-80.6102,40.2811,0
0,-80.7335,39.9854,30
1,-80.7335,39.9854,47
2,-80.7335,39.9854,67
3,-80.7335,39.9854,93
4,-80.7335,39.9854,115
5,-80.7335,39.9854,34
6,-80.7335,39.9854,43
7,-80.7335,39.9854,17
0,-78.4553,39.5313,13
1,-78.4553,39.5313,36
2,-78.4553,39.5313,97
3,-78.4553,39.5313,13
4,-78.4553,39.5313,49
5,-78.4553,39.5313,14
6,-78.4553,39.5313,21
7,-78.4553,39.5313,28
0,-79.2413,38.6219,0
1,-79.2413,38.6219,4
2,-79.2413,38.6219,0
3,-79.2413,38.6219,0
4,-79.2413,38.6219,0
5,-79.2413,38.6219,0
6,-79.2413,38.6219,0
7,-79.2413,38.6219,0
0,-79.9505,38.9783,2
1,-79.9505,38.9783,1
2,-79.9505,38.9783,1
3,-79.9505,38.9783,1
4,-79.9505,38.9783,3
5,-79.9505,38.9783,0
6,-79.9505,38.9783,2
7,-79.9505,38.9783,2
0,-81.0962,38.8015,3
1,-81.0962,38.8015,0
2,-81.0962,38.8015,16
3,-81.0962,38.8015,0
4,-81.0962,38.8015,2
5,-81.0962,38.8015,0
6,-81.0962,38.8015,2
7,-81.0962,38.8015,3
0,-81.8235,38.8656,12
1,-81.8235,38.8656,62
2,-81.8235,38.8656,28
3,-81.8235,38.8656,16
4,-81.8235,38.8656,40
5,-81.8235,38.8656,57
6,-81.8235,38.8656,17
7,-81.8235,38.8656,18
0,-80.1287,39.2666,0
1,-80.1287,39.2666,1
2,-80.1287,39.2666,0
3,-80.1287,39.2666,2
4,-80.1287,39.2666,1
5,-80.1287,39.2666,0
6,-80.1287,39.2666,0
7,-80.1287,39.2666,0
0,-82.1696,37.6262,119
1,-82.1696,37.6262,15
2,-82.1696,37.6262,47
3,-82.1696,37.6262,94
4,-82.1696,37.6262,7
5,-82.1696,37.6262,4
6,-82.1696,37.6262,1
7,-82.1696,37.6262,3
0,-78.9223,39.336999999999996,32
1,-78.9223,39.336999999999996,19
2,-78.9223,39.336999999999996,11
3,-78.9223,39.336999999999996,3
4,-78.9223,39.336999999999996,8
5,-78.9223,39.336999999999996,10
6,-78.9223,39.336999999999996,21
7,-78.9223,39.336999999999996,22
0,-80.1696,39.5013,145
1,-80.1696,39.5013,102
2,-80.1696,39.5013,283
3,-80.1696,39.5013,167
4,-80.1696,39.5013,84
5,-80.1696,39.5013,128
6,-80.1696,39.5013,77
7,-80.1696,39.5013,19
0,-80.0915,38.2746,17
1,-80.0915,38.2746,48
2,-80.0915,38.2746,32
3,-80.0915,38.2746,19
4,-80.0915,38.2746,11
5,-80.0915,38.2746,18
6,-80.0915,38.2746,10
7,-80.0915,38.2746,13
0,-80.3731,38.4604,0
1,-80.3731,38.4604,11
2,-80.3731,38.4604,12
3,-80.3731,38.4604,21
4,-80.3731,38.4604,24
5,-80.3731,38.4604,9
6,-80.3731,38.4604,19
7,-80.3731,38.4604,12
0,-82.1706,38.6663,38
1,-82.1706,38.6663,8
2,-82.1706,38.6663,1
3,-82.1706,38.6663,6
4,-82.1706,38.6663,1
5,-82.1706,38.6663,37
6,-82.1706,38.6663,5
7,-82.1706,38.6663,0
0,-80.8979,38.5632,61
1,-80.8979,38.5632,35
2,-80.8979,38.5632,45
3,-80.8979,38.5632,32
4,-80.8979,38.5632,21
5,-80.8979,38.5632,2
6,-80.8979,38.5632,29
7,-80.8979,38.5632,5
0,-80.2279,38.9927,95
1,-80.2279,38.9927,75
2,-80.2279,38.9927,56
3,-80.2279,38.9927,71
4,-80.2279,38.9927,27
5,-80.2279,38.9927,8
6,-80.2279,38.9927,12
7,-80.2279,38.9927,4
0,-81.0815,38.4662,9
1,-81.0815,38.4662,8
2,-81.0815,38.4662,2
3,-81.0815,38.4662,11
4,-81.0815,38.4662,9
5,-81.0815,38.4662,4
6,-81.0815,38.4662,0
7,-81.0815,38.4662,0
0,-81.4179,37.7154,6
1,-81.4179,37.7154,10
2,-81.4179,37.7154,15
3,-81.4179,37.7154,13
4,-81.4179,37.7154,6
5,-81.4179,37.7154,0
6,-81.4179,37.7154,1
7,-81.4179,37.7154,1
0,-81.3531,38.8025,4
1,-81.3531,38.8025,5
2,-81.3531,38.8025,25
3,-81.3531,38.8025,0
4,-81.3531,38.8025,5
5,-81.3531,38.8025,3
6,-81.3531,38.8025,4
7,-81.3531,38.8025,1
0,-80.7316,39.5689,10
1,-80.7316,39.5689,27
2,-80.7316,39.5689,11
3,-80.7316,39.5689,1
4,-80.7316,39.5689,30
5,-80.7316,39.5689,28
6,-80.7316,39.5689,2
7,-80.7316,39.5689,3
0,-80.9496,38.9815,0
1,-80.9496,38.9815,8
2,-80.9496,38.9815,2
3,-80.9496,38.9815,7
4,-80.9496,38.9815,0
5,-80.9496,38.9815,19
6,-80.9496,38.9815,13
7,-80.9496,38.9815,5
0,-80.8512,38.2001,83
1,-80.8512,38.2001,61
2,-80.8512,38.2001,152
3,-80.8512,38.2001,228
4,-80.8512,38.2001,220
5,-80.8512,38.2001,161
6,-80.8512,38.2001,151
7,-80.8512,38.2001,109
0,-78.5228,39.3732,0
1,-78.5228,39.3732,66
2,-78.5228,39.3732,42
3,-78.5228,39.3732,51
4,-78.5228,39.3732,15
5,-78.5228,39.3732,48
6,-78.5228,39.3732,9
7,-78.5228,39.3732,9
0,-80.6951,40.0753,92
1,-80.6951,40.0753,119
2,-80.6951,40.0753,119
3,-80.6951,40.0753,173
4,-80.6951,40.0753,118
5,-80.6951,40.0753,49
6,-80.6951,40.0753,56
7,-80.6951,40.0753,24
0,-77.9779,39.458,173
1,-77.9779,39.458,274
2,-77.9779,39.458,269
3,-77.9779,39.458,146
4,-77.9779,39.458,95
5,-77.9779,39.458,129
6,-77.9779,39.458,197
7,-77.9779,39.458,116
0,-80.4715,37.7503,18
1,-80.4715,37.7503,69
2,-80.4715,37.7503,41
3,-80.4715,37.7503,88
4,-80.4715,37.7503,113
5,-80.4715,37.7503,163
6,-80.4715,37.7503,52
7,-80.4715,37.7503,31
0,-81.2401,39.3201,0
1,-81.2401,39.3201,1
2,-81.2401,39.3201,1
3,-81.2401,39.3201,3
4,-81.2401,39.3201,2
5,-81.2401,39.3201,4
6,-81.2401,39.3201,0
7,-81.2401,39.3201,0
0,-80.8865,37.7243,13
1,-80.8865,37.7243,21
2,-80.8865,37.7243,4
3,-80.8865,37.7243,89
4,-80.8865,37.7243,2
5,-80.8865,37.7243,8
6,-80.8865,37.7243,2
7,-80.8865,37.7243,0
0,-81.1709,39.1226,2
1,-81.1709,39.1226,3
2,-81.1709,39.1226,12
3,-81.1709,39.1226,1
4,-81.1709,39.1226,1
5,-81.1709,39.1226,0
6,-81.1709,39.1226,3
7,-81.1709,39.1226,0
0,-81.3975,39.0618,1
1,-81.3975,39.0618,0
2,-81.3975,39.0618,0
3,-81.3975,39.0618,0
4,-81.3975,39.0618,0
5,-81.3975,39.0618,0
6,-81.3975,39.0618,1
7,-81.3975,39.0618,0
0,-80.9351,39.6035,27
1,-80.9351,39.6035,13
2,-80.9351,39.6035,0
3,-80.9351,39.6035,0
4,-80.9351,39.6035,13
5,-80.9351,39.6035,1
6,-80.9351,39.6035,1
7,-80.9351,39.6035,0
0,-80.6551,39.0393,0
1,-80.6551,39.0393,9
2,-80.6551,39.0393,17
3,-80.6551,39.0393,211
4,-80.6551,39.0393,82
5,-80.6551,39.0393,54
6,-80.6551,39.0393,4
7,-80.6551,39.0393,7
0,-81.9893,38.2387,0
1,-81.9893,38.2387,0
2,-81.9893,38.2387,0
3,-81.9893,38.2387,0
4,-81.9893,38.2387,3
5,-81.9893,38.2387,0
6,-81.9893,38.2387,0
7,-81.9893,38.2387,0
0,-80.7407,39.1254,8
1,-80.7407,39.1254,1
2,-80.7407,39.1254,24
3,-80.7407,39.1254,34
4,-80.7407,39.1254,5
5,-80.7407,39.1254,6
6,-80.7407,39.1254,4
7,-80.7407,39.1254,8
0,-79.67699999999999,40.3312,498
1,-79.67699999999999,40.3312,444
2,-79.67699999999999,40.3312,502
3,-79.67699999999999,40.3312,692
4,-79.67699999999999,40.3312,678
5,-79.67699999999999,40.3312,527
6,-79.67699999999999,40.3312,639
7,-79.67699999999999,40.3312,369
0,-75.4338,39.894,919
1,-75.4338,39.894,1088
2,-75.4338,39.894,1102
3,-75.4338,39.894,1255
4,-75.4338,39.894,1453
5,-75.4338,39.894,1706
6,-75.4338,39.894,1624
7,-75.4338,39.894,1667
0,-75.7009,40.8289,35
1,-75.7009,40.8289,70
2,-75.7009,40.8289,60
3,-75.7009,40.8289,77
4,-75.7009,40.8289,95
5,-75.7009,40.8289,96
6,-75.7009,40.8289,64
7,-75.7009,40.8289,65
0,-79.8736,41.4998,54
1,-79.8736,41.4998,69
2,-79.8736,41.4998,67
3,-79.8736,41.4998,72
4,-79.8736,41.4998,54
5,-79.8736,41.4998,80
6,-79.8736,41.4998,74
7,-79.8736,41.4998,77
0,-80.4091,40.3264,260
1,-80.4091,40.3264,204
2,-80.4091,40.3264,249
3,-80.4091,40.3264,357
4,-80.4091,40.3264,480
5,-80.4091,40.3264,490
6,-80.4091,40.3264,534
7,-80.4091,40.3264,394
0,-76.44800000000001,40.336999999999996,68
1,-76.44800000000001,40.336999999999996,102
2,-76.44800000000001,40.336999999999996,141
3,-76.44800000000001,40.336999999999996,234
4,-76.44800000000001,40.336999999999996,358
5,-76.44800000000001,40.336999999999996,454
6,-76.44800000000001,40.336999999999996,412
7,-76.44800000000001,40.336999999999996,561
0,-75.2744,40.2111,106
1,-75.2744,40.2111,115
2,-75.2744,40.2111,97
3,-75.2744,40.2111,95
4,-75.2744,40.2111,35
5,-75.2744,40.2111,60
6,-75.2744,40.2111,88
7,-75.2744,40.2111,53
0,-77.0278,40.3951,43
1,-77.0278,40.3951,70
2,-77.0278,40.3951,66
3,-77.0278,40.3951,51
4,-77.0278,40.3951,82
5,-77.0278,40.3951,43
6,-77.0278,40.3951,102
7,-77.0278,40.3951,46
0,-78.8446,40.4111,154
1,-78.8446,40.4111,201
2,-78.8446,40.4111,196
3,-78.8446,40.4111,386
4,-78.8446,40.4111,447
5,-78.8446,40.4111,457
6,-78.8446,40.4111,467
7,-78.8446,40.4111,165
0,-80.1873,40.4001,3415
1,-80.1873,40.4001,3213
2,-80.1873,40.4001,3534
3,-80.1873,40.4001,4014
4,-80.1873,40.4001,4639
5,-80.1873,40.4001,4758
6,-80.1873,40.4001,4967
7,-80.1873,40.4001,4653
0,-75.666,41.4846,485
1,-75.666,41.4846,462
2,-75.666,41.4846,414
3,-75.666,41.4846,321
4,-75.666,41.4846,380
5,-75.666,41.4846,421
6,-75.666,41.4846,539
7,-75.666,41.4846,508
0,-76.1391,40.3495,223
1,-76.1391,40.3495,323
2,-76.1391,40.3495,443
3,-76.1391,40.3495,497
4,-76.1391,40.3495,518
5,-76.1391,40.3495,511
6,-76.1391,40.3495,656
7,-76.1391,40.3495,563
0,-80.4738,40.5989,125
1,-80.4738,40.5989,140
2,-80.4738,40.5989,128
3,-80.4738,40.5989,182
4,-80.4738,40.5989,181
5,-80.4738,40.5989,223
6,-80.4738,40.5989,343
7,-80.4738,40.5989,276
0,-75.2731,41.3957,37
1,-75.2731,41.3957,33
2,-75.2731,41.3957,57
3,-75.2731,41.3957,18
4,-75.2731,41.3957,52
5,-75.2731,41.3957,34
6,-75.2731,41.3957,48
7,-75.2731,41.3957,19
0,-75.8762,41.8332,13
1,-75.8762,41.8332,18
2,-75.8762,41.8332,47
3,-75.8762,41.8332,21
4,-75.8762,41.8332,63
5,-75.8762,41.8332,47
6,-75.8762,41.8332,48
7,-75.8762,41.8332,135
0,-74.8852,40.1015,1421
1,-74.8852,40.1015,1632
2,-74.8852,40.1015,1213
3,-74.8852,40.1015,147
4,-74.8852,40.1015,2210
5,-74.8852,40.1015,734
6,-74.8852,40.1015,109
7,-74.8852,40.1015,121
0,-76.235,40.8565,119
1,-76.235,40.8565,206
2,-76.235,40.8565,202
3,-76.235,40.8565,220
4,-76.235,40.8565,324
5,-76.235,40.8565,551
6,-76.235,40.8565,519
7,-76.235,40.8565,415
0,-75.8214,41.3338,452
1,-75.8214,41.3338,471
2,-75.8214,41.3338,508
3,-75.8214,41.3338,779
4,-75.8214,41.3338,1148
5,-75.8214,41.3338,752
6,-75.8214,41.3338,1026
7,-75.8214,41.3338,1025
0,-79.4603,40.9185,124
1,-79.4603,40.9185,123
2,-79.4603,40.9185,88
3,-79.4603,40.9185,73
4,-79.4603,40.9185,177
5,-79.4603,40.9185,141
6,-79.4603,40.9185,175
7,-79.4603,40.9185,83
0,-77.3107,40.7078,5
1,-77.3107,40.7078,18
2,-77.3107,40.7078,23
3,-77.3107,40.7078,44
4,-77.3107,40.7078,17
5,-77.3107,40.7078,11
6,-77.3107,40.7078,43
7,-77.3107,40.7078,67
0,-75.2024,40.6295,407
1,-75.2024,40.6295,311
2,-75.2024,40.6295,245
3,-75.2024,40.6295,207
4,-75.2024,40.6295,171
5,-75.2024,40.6295,132
6,-75.2024,40.6295,239
7,-75.2024,40.6295,100
0,-78.1697,40.3821,62
1,-78.1697,40.3821,79
2,-78.1697,40.3821,64
3,-78.1697,40.3821,44
4,-78.1697,40.3821,44
5,-78.1697,40.3821,64
6,-78.1697,40.3821,33
7,-78.1697,40.3821,69
0,-76.5841,39.9163,503
1,-76.5841,39.9163,486
2,-76.5841,39.9163,705
3,-76.5841,39.9163,891
4,-76.5841,39.9163,964
5,-76.5841,39.9163,1130
6,-76.5841,39.9163,998
7,-76.5841,39.9163,1168
0,-78.7749,41.1062,72
1,-78.7749,41.1062,31
2,-78.7749,41.1062,26
3,-78.7749,41.1062,47
4,-78.7749,41.1062,37
5,-78.7749,41.1062,57
6,-78.7749,41.1062,32
7,-78.7749,41.1062,40
0,-75.885,39.9639,229
1,-75.885,39.9639,297
2,-75.885,39.9639,343
3,-75.885,39.9639,403
4,-75.885,39.9639,468
5,-75.885,39.9639,535
6,-75.885,39.9639,456
7,-75.885,39.9639,563
0,-79.74,40.9505,81
1,-79.74,40.9505,121
2,-79.74,40.9505,85
3,-79.74,40.9505,129
4,-79.74,40.9505,190
5,-79.74,40.9505,184
6,-79.74,40.9505,192
7,-79.74,40.9505,218
0,-78.66,41.8694,76
1,-78.66,41.8694,30
2,-78.66,41.8694,25
3,-78.66,41.8694,36
4,-78.66,41.8694,36
5,-78.66,41.8694,47
6,-78.66,41.8694,63
7,-78.66,41.8694,19
0,-77.5306,41.0094,13
1,-77.5306,41.0094,15
2,-77.5306,41.0094,13
3,-77.5306,41.0094,42
4,-77.5306,41.0094,69
5,-77.5306,41.0094,55
6,-77.5306,41.0094,46
7,-77.5306,41.0094,15
0,-76.3275,39.832,383
1,-76.3275,39.832,464
2,-76.3275,39.832,455
3,-76.3275,39.832,457
4,-76.3275,39.832,459
5,-76.3275,39.832,615
6,-76.3275,39.832,723
7,-76.3275,39.832,1076
0,-79.0941,41.7806,77
1,-79.0941,41.7806,33
2,-79.0941,41.7806,41
3,-79.0941,41.7806,7
4,-79.0941,41.7806,28
5,-79.0941,41.7806,14
6,-79.0941,41.7806,4
7,-79.0941,41.7806,6
0,-79.44800000000001,41.4937,4
1,-79.44800000000001,41.4937,9
2,-79.44800000000001,41.4937,0
3,-79.44800000000001,41.4937,0
4,-79.44800000000001,41.4937,6
5,-79.44800000000001,41.4937,2
6,-79.44800000000001,41.4937,7
7,-79.44800000000001,41.4937,9
0,-77.1569,39.8826,52
1,-77.1569,39.8826,60
2,-77.1569,39.8826,41
3,-77.1569,39.8826,60
4,-77.1569,39.8826,50
5,-77.1569,39.8826,92
6,-77.1569,39.8826,102
7,-77.1569,39.8826,80
0,-75.418,41.177,152
1,-75.418,41.177,146
2,-75.418,41.177,181
3,-75.418,41.177,240
4,-75.418,41.177,244
5,-75.418,41.177,305
6,-75.418,41.177,220
7,-75.418,41.177,244
0,-79.3803,41.2106,52
1,-79.3803,41.2106,71
2,-79.3803,41.2106,39
3,-79.3803,41.2106,51
4,-79.3803,41.2106,39
5,-79.3803,41.2106,25
6,-79.3803,41.2106,19
7,-79.3803,41.2106,30
0,-75.5072,40.6666,407
1,-75.5072,40.6666,440
2,-75.5072,40.6666,262
3,-75.5072,40.6666,307
4,-75.5072,40.6666,206
5,-75.5072,40.6666,185
6,-75.5072,40.6666,239
7,-75.5072,40.6666,209
0,-79.1646,40.6783,195
1,-79.1646,40.6783,158
2,-79.1646,40.6783,71
3,-79.1646,40.6783,53
4,-79.1646,40.6783,52
5,-79.1646,40.6783,93
6,-79.1646,40.6783,84
7,-79.1646,40.6783,59
0,-76.9274,40.2422,46
1,-76.9274,40.2422,30
2,-76.9274,40.2422,34
3,-76.9274,40.2422,38
4,-76.9274,40.2422,53
5,-76.9274,40.2422,52
6,-76.9274,40.2422,14
7,-76.9274,40.2422,17
0,-76.1763,41.7606,75
1,-76.1763,41.7606,59
2,-76.1763,41.7606,98
3,-76.1763,41.7606,93
4,-76.1763,41.7606,88
5,-76.1763,41.7606,71
6,-76.1763,41.7606,99
7,-76.1763,41.7606,35
0,-78.5075,40.2592,46
1,-78.5075,40.2592,41
2,-78.5075,40.2592,52
3,-78.5075,40.2592,46
4,-78.5075,40.2592,30
5,-78.5075,40.2592,35
6,-78.5075,40.2592,38
7,-78.5075,40.2592,21
0,-77.7057,40.98,65
1,-77.7057,40.98,64
2,-77.7057,40.98,70
3,-77.7057,40.98,75
4,-77.7057,40.98,60
5,-77.7057,40.98,104
6,-77.7057,40.98,92
7,-77.7057,40.98,138
0,-77.8141,40.5331,26
1,-77.8141,40.5331,32
2,-77.8141,40.5331,37
3,-77.8141,40.5331,21
4,-77.8141,40.5331,33
5,-77.8141,40.5331,35
6,-77.8141,40.5331,44
7,-77.8141,40.5331,68
0,-80.0893,41.1572,69
1,-80.0893,41.1572,87
2,-80.0893,41.1572,97
3,-80.0893,41.1572,83
4,-80.0893,41.1572,121
5,-80.0893,41.1572,123
6,-80.0893,41.1572,81
7,-80.0893,41.1572,91
0,-76.9455,41.3265,138
1,-76.9455,41.3265,120
2,-76.9455,41.3265,133
3,-76.9455,41.3265,261
4,-76.9455,41.3265,256
5,-76.9455,41.3265,213
6,-76.9455,41.3265,340
7,-76.9455,41.3265,283
0,-78.8765,40.9702,70
1,-78.8765,40.9702,102
2,-78.8765,40.9702,64
3,-78.8765,40.9702,35
4,-78.8765,40.9702,44
5,-78.8765,40.9702,19
6,-78.8765,40.9702,17
7,-78.8765,40.9702,60
0,-78.2272,40.6864,231
1,-78.2272,40.6864,131
2,-78.2272,40.6864,220
3,-78.2272,40.6864,202
4,-78.2272,40.6864,399
5,-78.2272,40.6864,320
6,-78.2272,40.6864,251
7,-78.2272,40.6864,308
0,-79.9986,39.9476,80
1,-79.9986,39.9476,50
2,-79.9986,39.9476,37
3,-79.9986,39.9476,58
4,-79.9986,39.9476,52
5,-79.9986,39.9476,45
6,-79.9986,39.9476,45
7,-79.9986,39.9476,32
0,-80.2625,40.8618,105
1,-80.2625,40.8618,104
2,-80.2625,40.8618,97
3,-80.2625,40.8618,175
4,-80.2625,40.8618,172
5,-80.2625,40.8618,99
6,-80.2625,40.8618,75
7,-80.2625,40.8618,97
0,-77.069,41.6795,6
1,-77.069,41.6795,19
2,-77.069,41.6795,8
3,-77.069,41.6795,38
4,-77.069,41.6795,12
5,-77.069,41.6795,35
6,-77.069,41.6795,7
7,-77.069,41.6795,17
0,-77.515,39.7243,112
1,-77.515,39.7243,108
2,-77.515,39.7243,132
3,-77.515,39.7243,131
4,-77.515,39.7243,161
5,-77.515,39.7243,162
6,-77.515,39.7243,190
7,-77.515,39.7243,147
0,-79.5872,40.0903,194
1,-79.5872,40.0903,308
2,-79.5872,40.0903,311
3,-79.5872,40.0903,285
4,-79.5872,40.0903,360
5,-79.5872,40.0903,341
6,-79.5872,40.0903,293
7,-79.5872,40.0903,305
0,-76.4969,41.0177,37
1,-76.4969,41.0177,59
2,-76.4969,41.0177,69
3,-76.4969,41.0177,49
4,-76.4969,41.0177,123
5,-76.4969,41.0177,69
6,-76.4969,41.0177,76
7,-76.4969,41.0177,36
0,-78.77199999999999,39.9834,63
1,-78.77199999999999,39.9834,92
2,-78.77199999999999,39.9834,32
3,-78.77199999999999,39.9834,101
4,-78.77199999999999,39.9834,104
5,-78.77199999999999,39.9834,80
6,-78.77199999999999,39.9834,98
7,-78.77199999999999,39.9834,85
0,-79.8333,42.2134,203
1,-79.8333,42.2134,236
2,-79.8333,42.2134,264
3,-79.8333,42.2134,238
4,-79.8333,42.2134,322
5,-79.8333,42.2134,274
6,-79.8333,42.2134,295
7,-79.8333,42.2134,316
0,-76.8843,40.2752,369
1,-76.8843,40.2752,335
2,-76.8843,40.2752,365
3,-76.8843,40.2752,471
4,-76.8843,40.2752,812
5,-76.8843,40.2752,866
6,-76.8843,40.2752,694
7,-76.8843,40.2752,1145
0,-78.6869,41.5726,24
1,-78.6869,41.5726,17
2,-78.6869,41.5726,15
3,-78.6869,41.5726,12
4,-78.6869,41.5726,27
5,-78.6869,41.5726,29
6,-78.6869,41.5726,41
7,-78.6869,41.5726,50
0,-76.5832,41.4102,3
1,-76.5832,41.4102,3
2,-76.5832,41.4102,7
3,-76.5832,41.4102,2
4,-76.5832,41.4102,4
5,-76.5832,41.4102,0
6,-76.5832,41.4102,1
7,-76.5832,41.4102,1
0,-76.6713,40.7841,37
1,-76.6713,40.7841,49
2,-76.6713,40.7841,93
3,-76.6713,40.7841,61
4,-76.6713,40.7841,129
