StartX,StartY,DestX,DestY,AffectIndex
-82.6735,37.9459,-82.8382,37.8806,0.003413768
-87.7342,37.4662,-87.6885,37.1737,0.001984279
-83.3907,36.954,-83.4045,36.8155,0.000063581
-83.3907,36.954,-83.1152,36.6871,0.000655953
-85.6187,36.9841,-85.6927,36.7012,0.004057879
-83.6341,38.2126,-83.4596,37.9554,0.002430224
-83.6341,38.2126,-83.6156,38.1193,0.000404229
-87.2425,37.01,-87.2125,37.1231,0.000598666
-82.7493,37.1638,-82.626,36.9317,0.065260346
-82.7493,37.1638,-82.7774,36.8615,0.000557463
-88.8827,37.0846,-88.8869,36.9081,0.009272168
-88.8827,37.0846,-89.102,36.7596,0.240483781
-84.2366,38.5426,-84.3311,38.6708,0.000860170
-85.3689,37.4256,-84.9875,37.4551,0.000981844
-85.3689,37.4256,-85.3197,37.1803,0.009570218
-84.1908,38.0014,-83.9691,37.9059,0.000227260
-84.1908,38.0014,-84.1101,38.1425,0.004368013
-83.5166,37.8301,-83.4596,37.9554,0.047386918
-85.7353,37.5668,-85.7672,37.2903,0.000486837
-85.7353,37.5668,-85.3689,37.4256,0.001979978
-86.4371,36.9725,-86.2961,36.7956,0.006632157
-86.4371,36.9725,-86.2847,37.2895,0.016745525
-84.4094,37.6167,-84.2928,37.724000000000004,0.000290395
-84.4094,37.6167,-84.6545,37.8787,0.001606799
-83.8774,36.5942,-84.1004,36.9321,0.000218423
-83.8774,36.5942,-84.161,37.0037,0.000450010
-83.7598,36.8353,-84.1004,36.9321,0.000700540
-83.7598,36.8353,-83.7635,37.1464,0.000222671
-87.4875,37.12,-87.2425,37.01,0.043953063
-87.4875,37.12,-87.2125,37.1231,0.004551515
-85.0681,38.6098,-84.8239,38.7252,0.030735710
-84.0666,38.6818,-83.9191,38.7054,0.002032379
-84.5966,38.7326,-84.8239,38.7252,0.020961086
-83.9735,37.5751,-83.9691,37.9059,0.001641856
-84.9875,37.4551,-84.7903,37.5855,0.000030435
-87.3542,37.8512,-87.7342,37.4662,0.008774939
-87.3542,37.8512,-86.9805,37.7892,0.001138503
-84.4815,39.0401,-84.6731,38.9472,0.000111112
-84.4815,39.0401,-84.5675,39.0338,0.000065537
-82.7816,38.3354,-82.9371,38.3318,0.003050773
-88.8869,36.9081,-88.8827,37.0846,0.062045266
-88.8869,36.9081,-88.61200000000001,36.9728,0.004100484
-85.3197,37.1803,-85.2625,37.5156,0.016084657
-85.7672,37.2903,-85.6187,36.9841,0.047477990
-85.2625,37.5156,-84.9875,37.4551,0.001900373
-85.2625,37.5156,-85.3689,37.4256,0.003138116
-87.709,36.9551,-87.6885,37.1737,0.001949486
-87.709,36.9551,-87.4875,37.12,0.000190121
-88.4656,36.867,-88.61200000000001,36.9728,0.002413853
-88.4656,36.867,-88.5692,36.5603,0.007368850
-85.0701,37.7355,-85.2625,37.5156,0.002694296
-85.0701,37.7355,-84.9097,37.6965,0.000908512
-84.9769,38.6134,-84.8239,38.7252,0.020519043
-84.9769,38.6134,-84.8955,38.3228,0.003116805
-82.9371,38.3318,-82.6911,38.4949,0.005350289
-82.9371,38.3318,-83.0188,38.1879,0.009767839
-84.5255,38.1059,-84.4699,38.2204,0.000141237
-83.4596,37.9554,-83.5166,37.8301,0.024912024
-84.1101,38.1425,-83.8925,37.997,0.001421065
-85.3036,38.4623,-85.3174,38.5955,0.013837477
-84.2928,37.724000000000004,-83.9685,37.6969,0.001098448
-89.102,36.7596,-88.8827,37.0846,0.370904033
-86.9805,37.7892,-86.7728,37.5589,0.000374266
-82.8382,37.8806,-83.0188,38.1879,0.012692489
-83.1516,37.7015,-82.8382,37.8806,0.003216245
-83.9685,37.6969,-83.9735,37.5751,0.001388208
-83.9685,37.6969,-83.9691,37.9059,0.003008631
-84.7903,37.5855,-84.7579,37.453,0.001594210
-86.7419,36.95,-86.7347,36.7509,0.012903973
-84.8239,38.7252,-84.9769,38.6134,0.000214051
-84.8239,38.7252,-84.5966,38.7326,0.000596320
-83.2524,38.354,-83.3185,38.2529,0.000748130
-83.2524,38.354,-83.0188,38.1879,0.007104570
-84.6545,37.8787,-84.9097,37.6965,0.002461806
-88.0604,37.2085,-88.3589,37.2456,0.081684980
-83.8866,38.302,-84.1101,38.1425,0.006479899
-84.4144,37.4027,-84.4094,37.6167,0.000028435
-84.4144,37.4027,-84.2928,37.724000000000004,0.000217615
-84.9097,37.6965,-85.0701,37.7355,0.000738782
-84.7563,37.972,-84.5255,38.1059,0.000128396
-84.7563,37.972,-84.6545,37.8787,0.001569916
-87.1342,37.4919,-86.7728,37.5589,0.004429018
-87.1342,37.4919,-86.9805,37.7892,0.004176869
-85.9264,37.0048,-85.6187,36.9841,0.065305746
-88.1411,37.2198,-88.0604,37.2085,0.004586337
-88.1411,37.2198,-88.3589,37.2456,0.015070450
-84.8955,38.3228,-84.935,38.089,0.008900385
-84.4395,36.6648,-84.1004,36.9321,0.001986175
-84.4395,36.6648,-84.161,37.0037,0.002340105
-82.6911,38.4949,-82.84200000000001,38.7383,0.000122612
-88.9353,36.5767,-88.8869,36.9081,0.069067050
-88.9353,36.5767,-88.5692,36.5603,0.014273085
-84.161,37.0037,-84.1004,36.9321,0.000338011
-84.7579,37.453,-84.9875,37.4551,0.001639780
-83.7635,37.1464,-83.6802,37.4743,0.020717265
-83.7635,37.1464,-84.1004,36.9321,0.001525980
-85.1511,38.0562,-85.2196,37.8996,0.004348721
-88.3589,37.2456,-88.1411,37.2198,0.013167326
-84.8506,36.8404,-85.0683,36.8051,0.005167436
-84.8506,36.8404,-85.0683,36.995,0.000221118
-85.7146,38.0645,-85.6333,38.2907,0.000061540
-85.7146,38.0645,-85.9915,37.9366,0.012353439
-83.8925,37.997,-83.9691,37.9059,0.002231777
-83.8925,37.997,-84.1101,38.1425,0.000367462
-88.61200000000001,36.9728,-88.4656,36.867,0.004676393
-85.0683,36.995,-85.0683,36.8051,0.010572005
-86.7347,36.7509,-86.4371,36.9725,0.003693873
-85.0744,38.137,-84.935,38.089,0.001043009
-86.8921,37.2093,-86.7419,36.95,0.000977567
-86.8921,37.2093,-86.7728,37.5589,0.008272121
-83.9191,38.7054,-84.0666,38.6818,0.002242544
-83.9191,38.7054,-84.0358,38.5317,0.025258090
-86.226,37.4937,-86.2847,37.2895,0.007107286
-83.0188,38.1879,-83.0488,37.9734,0.011355086
-83.0188,38.1879,-82.9371,38.3318,0.000903216
-84.935,38.089,-84.7563,37.972,0.000268282
-86.2847,37.2895,-86.226,37.4937,0.001362767
-86.2847,37.2895,-85.9264,37.0048,0.002928569
-86.2961,36.7956,-85.9264,37.0048,0.011709544
-86.2961,36.7956,-86.7347,36.7509,0.015925704
-85.3174,38.5955,-85.3036,38.4623,0.001670741
-85.3174,38.5955,-85.4839,38.3355,0.002978715
-83.0941,37.4957,-83.1516,37.7015,0.002379388
-83.0941,37.4957,-83.2752,37.2245,0.001385955
-84.0358,38.5317,-83.9191,38.7054,0.003455840
-82.4223,37.8416,-82.1696,37.6262,0.003589891
-82.4223,37.8416,-82.4415,38.2254,0.004124932
-83.6085,37.6023,-83.4585,37.4215,0.004103584
-83.6085,37.6023,-83.6802,37.4743,0.010262433
-83.6802,37.4743,-83.6085,37.6023,0.000724326
-83.6802,37.4743,-83.9735,37.5751,0.002543935
-85.5053,36.8319,-85.6187,36.9841,0.028228547
-85.5053,36.8319,-85.3197,37.1803,0.001213419
