year,loc_x,loc_y,estm_count
2,-77.5356,36.6953,19
3,-77.5356,36.6953,6
4,-77.5356,36.6953,4
5,-77.5356,36.6953,5
6,-77.5356,36.6953,4
7,-77.5356,36.6953,5
0,-76.3569,37.1318,4
1,-76.3569,37.1318,1
2,-76.3569,37.1318,2
3,-76.3569,37.1318,5
4,-76.3569,37.1318,11
5,-76.3569,37.1318,11
6,-76.3569,37.1318,5
7,-76.3569,37.1318,3
0,-77.2985,37.2914,76
1,-77.2985,37.2914,9
2,-77.2985,37.2914,4
3,-77.2985,37.2914,20
4,-77.2985,37.2914,6
5,-77.2985,37.2914,15
6,-77.2985,37.2914,31
7,-77.2985,37.2914,31
0,-79.3565,37.7316,27
1,-79.3565,37.7316,5
2,-79.3565,37.7316,1
3,-79.3565,37.7316,17
4,-79.3565,37.7316,11
5,-79.3565,37.7316,2
6,-79.3565,37.7316,2
7,-79.3565,37.7316,9
0,-77.3969,37.265,23
1,-77.3969,37.265,47
2,-77.3969,37.265,13
3,-77.3969,37.265,24
4,-77.3969,37.265,49
5,-77.3969,37.265,27
6,-77.3969,37.265,7
7,-77.3969,37.265,23
0,-81.9923,37.805,298
1,-81.9923,37.805,73
2,-81.9923,37.805,104
3,-81.9923,37.805,182
4,-81.9923,37.805,89
5,-81.9923,37.805,133
6,-81.9923,37.805,201
7,-81.9923,37.805,310
0,-78.8661,38.8779,103
1,-78.8661,38.8779,48
2,-78.8661,38.8779,19
3,-78.8661,38.8779,20
4,-78.8661,38.8779,46
5,-78.8661,38.8779,99
6,-78.8661,38.8779,106
7,-78.8661,38.8779,45
0,-79.6455,39.0813,0
1,-79.6455,39.0813,0
2,-79.6455,39.0813,0
3,-79.6455,39.0813,0
4,-79.6455,39.0813,0
5,-79.6455,39.0813,0
6,-79.6455,39.0813,0
7,-79.6455,39.0813,0
0,-81.0795,37.9607,30
1,-81.0795,37.9607,85
2,-81.0795,37.9607,68
3,-81.0795,37.9607,140
4,-81.0795,37.9607,13
5,-81.0795,37.9607,10
6,-81.0795,37.9607,13
7,-81.0795,37.9607,30
0,-80.5998,40.6179,174
1,-80.5998,40.6179,143
2,-80.5998,40.6179,101
3,-80.5998,40.6179,92
4,-80.5998,40.6179,69
5,-80.5998,40.6179,62
6,-80.5998,40.6179,71
7,-80.5998,40.6179,56
0,-77.7517,39.3242,95
1,-77.7517,39.3242,69
2,-77.7517,39.3242,31
3,-77.7517,39.3242,13
4,-77.7517,39.3242,12
5,-77.7517,39.3242,24
6,-77.7517,39.3242,62
7,-77.7517,39.3242,84
0,-80.2989,39.3923,135
1,-80.2989,39.3923,139
2,-80.2989,39.3923,307
3,-80.2989,39.3923,316
4,-80.2989,39.3923,335
5,-80.2989,39.3923,549
6,-80.2989,39.3923,589
7,-80.2989,39.3923,528
0,-82.4415,38.2254,24
1,-82.4415,38.2254,80
2,-82.4415,38.2254,106
3,-82.4415,38.2254,38
4,-82.4415,38.2254,17
5,-82.4415,38.2254,30
6,-82.4415,38.2254,90
7,-82.4415,38.2254,130
0,-79.3662,39.2711,26
1,-79.3662,39.2711,44
2,-79.3662,39.2711,27
3,-79.3662,39.2711,8
4,-79.3662,39.2711,20
5,-79.3662,39.2711,19
6,-79.3662,39.2711,45
7,-79.3662,39.2711,49
0,-81.4371,37.9443,805
1,-81.4371,37.9443,516
2,-81.4371,37.9443,397
3,-81.4371,37.9443,346
4,-81.4371,37.9443,350
5,-81.4371,37.9443,338
6,-81.4371,37.9443,720
7,-81.4371,37.9443,770
0,-80.964,37.4362,1455
1,-80.964,37.4362,647
2,-80.964,37.4362,285
3,-80.964,37.4362,194
4,-80.964,37.4362,310
5,-80.964,37.4362,567
6,-80.964,37.4362,1177
7,-80.964,37.4362,682
0,-81.7138,37.9713,61
1,-81.7138,37.9713,84
2,-81.7138,37.9713,82
3,-81.7138,37.9713,49
4,-81.7138,37.9713,28
5,-81.7138,37.9713,12
6,-81.7138,37.9713,14
7,-81.7138,37.9713,15
0,-79.8003,39.5512,19
1,-79.8003,39.5512,7
2,-79.8003,39.5512,43
3,-79.8003,39.5512,28
4,-79.8003,39.5512,8
5,-79.8003,39.5512,6
6,-79.8003,39.5512,26
7,-79.8003,39.5512,12
0,-80.5419,37.5905,36
1,-80.5419,37.5905,51
2,-80.5419,37.5905,26
3,-80.5419,37.5905,23
4,-80.5419,37.5905,16
5,-80.5419,37.5905,15
6,-80.5419,37.5905,7
7,-80.5419,37.5905,7
0,-81.3572,37.3675,14
1,-81.3572,37.3675,39
2,-81.3572,37.3675,112
3,-81.3572,37.3675,22
4,-81.3572,37.3675,11
5,-81.3572,37.3675,59
6,-81.3572,37.3675,96
7,-81.3572,37.3675,14
0,-79.8967,38.7968,38
1,-79.8967,38.7968,14
2,-79.8967,38.7968,9
3,-79.8967,38.7968,9
4,-79.8967,38.7968,26
5,-79.8967,38.7968,25
6,-79.8967,38.7968,76
7,-79.8967,38.7968,76
0,-79.9868,39.6587,399
1,-79.9868,39.6587,347
2,-79.9868,39.6587,197
3,-79.9868,39.6587,81
4,-79.9868,39.6587,24
5,-79.9868,39.6587,55
6,-79.9868,39.6587,37
7,-79.9868,39.6587,71
0,-81.513,39.1806,670
1,-81.513,39.1806,52
2,-81.513,39.1806,144
3,-81.513,39.1806,345
4,-81.513,39.1806,70
5,-81.513,39.1806,86
6,-81.513,39.1806,996
7,-81.513,39.1806,112
0,-81.9256,38.5374,46
1,-81.9256,38.5374,17
2,-81.9256,38.5374,27
3,-81.9256,38.5374,93
4,-81.9256,38.5374,56
5,-81.9256,38.5374,85
6,-81.9256,38.5374,13
7,-81.9256,38.5374,12
0,-81.3502,38.486,242
1,-81.3502,38.486,783
2,-81.3502,38.486,1137
3,-81.3502,38.486,474
4,-81.3502,38.486,272
5,-81.3502,38.486,887
6,-81.3502,38.486,817
7,-81.3502,38.486,186
0,-82.3188,38.4154,109
1,-82.3188,38.4154,303
2,-82.3188,38.4154,811
3,-82.3188,38.4154,461
4,-82.3188,38.4154,147
5,-82.3188,38.4154,161
6,-82.3188,38.4154,497
7,-82.3188,38.4154,982
0,-80.6102,40.2811,4
1,-80.6102,40.2811,8
2,-80.6102,40.2811,14
3,-80.6102,40.2811,3
4,-80.6102,40.2811,28
5,-80.6102,40.2811,4
6,-80.6102,40.2811,16
7,-80.6102,40.2811,8
0,-80.7335,39.9854,53
1,-80.7335,39.9854,80
2,-80.7335,39.9854,110
3,-80.7335,39.9854,177
4,-80.7335,39.9854,192
5,-80.7335,39.9854,176
6,-80.7335,39.9854,198
7,-80.7335,39.9854,169
0,-78.4553,39.5313,27
1,-78.4553,39.5313,29
2,-78.4553,39.5313,67
3,-78.4553,39.5313,189
4,-78.4553,39.5313,49
5,-78.4553,39.5313,25
6,-78.4553,39.5313,30
7,-78.4553,39.5313,103
0,-79.2413,38.6219,0
1,-79.2413,38.6219,0
2,-79.2413,38.6219,0
3,-79.2413,38.6219,0
4,-79.2413,38.6219,0
5,-79.2413,38.6219,0
6,-79.2413,38.6219,0
7,-79.2413,38.6219,0
0,-79.9505,38.9783,2
1,-79.9505,38.9783,8
2,-79.9505,38.9783,2
3,-79.9505,38.9783,1
4,-79.9505,38.9783,2
5,-79.9505,38.9783,3
6,-79.9505,38.9783,13
7,-79.9505,38.9783,1
0,-81.0962,38.8015,1
1,-81.0962,38.8015,2
2,-81.0962,38.8015,4
3,-81.0962,38.8015,13
4,-81.0962,38.8015,5
5,-81.0962,38.8015,4
6,-81.0962,38.8015,2
7,-81.0962,38.8015,4
0,-81.8235,38.8656,19
1,-81.8235,38.8656,90
2,-81.8235,38.8656,141
3,-81.8235,38.8656,40
4,-81.8235,38.8656,15
5,-81.8235,38.8656,54
6,-81.8235,38.8656,123
7,-81.8235,38.8656,27
0,-80.1287,39.2666,0
1,-80.1287,39.2666,0
2,-80.1287,39.2666,0
3,-80.1287,39.2666,0
4,-80.1287,39.2666,0
5,-80.1287,39.2666,0
6,-80.1287,39.2666,0
7,-80.1287,39.2666,0
0,-82.1696,37.6262,178
1,-82.1696,37.6262,157
2,-82.1696,37.6262,97
3,-82.1696,37.6262,73
4,-82.1696,37.6262,49
5,-82.1696,37.6262,35
6,-82.1696,37.6262,27
7,-82.1696,37.6262,22
0,-78.9223,39.336999999999996,37
1,-78.9223,39.336999999999996,66
2,-78.9223,39.336999999999996,25
3,-78.9223,39.336999999999996,17
4,-78.9223,39.336999999999996,8
5,-78.9223,39.336999999999996,18
6,-78.9223,39.336999999999996,17
7,-78.9223,39.336999999999996,34
0,-80.1696,39.5013,334
1,-80.1696,39.5013,152
2,-80.1696,39.5013,89
3,-80.1696,39.5013,675
4,-80.1696,39.5013,207
5,-80.1696,39.5013,92
6,-80.1696,39.5013,642
7,-80.1696,39.5013,139
0,-80.0915,38.2746,10
1,-80.0915,38.2746,17
2,-80.0915,38.2746,81
3,-80.0915,38.2746,71
4,-80.0915,38.2746,19
5,-80.0915,38.2746,26
6,-80.0915,38.2746,119
7,-80.0915,38.2746,32
0,-80.3731,38.4604,7
1,-80.3731,38.4604,15
2,-80.3731,38.4604,18
3,-80.3731,38.4604,23
4,-80.3731,38.4604,31
5,-80.3731,38.4604,52
6,-80.3731,38.4604,48
7,-80.3731,38.4604,46
0,-82.1706,38.6663,27
1,-82.1706,38.6663,54
2,-82.1706,38.6663,21
3,-82.1706,38.6663,7
4,-82.1706,38.6663,9
5,-82.1706,38.6663,38
6,-82.1706,38.6663,61
7,-82.1706,38.6663,28
0,-80.8979,38.5632,143
1,-80.8979,38.5632,123
2,-80.8979,38.5632,68
3,-80.8979,38.5632,91
4,-80.8979,38.5632,61
5,-80.8979,38.5632,33
6,-80.8979,38.5632,17
7,-80.8979,38.5632,13
0,-80.2279,38.9927,38
1,-80.2279,38.9927,108
2,-80.2279,38.9927,157
3,-80.2279,38.9927,46
4,-80.2279,38.9927,38
5,-80.2279,38.9927,46
6,-80.2279,38.9927,226
7,-80.2279,38.9927,101
0,-81.0815,38.4662,5
1,-81.0815,38.4662,14
2,-81.0815,38.4662,23
3,-81.0815,38.4662,3
4,-81.0815,38.4662,9
5,-81.0815,38.4662,13
6,-81.0815,38.4662,4
7,-81.0815,38.4662,5
0,-81.4179,37.7154,7
1,-81.4179,37.7154,15
2,-81.4179,37.7154,32
3,-81.4179,37.7154,37
4,-81.4179,37.7154,26
5,-81.4179,37.7154,8
6,-81.4179,37.7154,4
7,-81.4179,37.7154,2
0,-81.3531,38.8025,4
1,-81.3531,38.8025,5
2,-81.3531,38.8025,100
3,-81.3531,38.8025,5
4,-81.3531,38.8025,3
5,-81.3531,38.8025,6
6,-81.3531,38.8025,26
7,-81.3531,38.8025,9
0,-80.7316,39.5689,20
1,-80.7316,39.5689,15
2,-80.7316,39.5689,14
3,-80.7316,39.5689,31
4,-80.7316,39.5689,88
5,-80.7316,39.5689,23
6,-80.7316,39.5689,9
7,-80.7316,39.5689,5
0,-80.9496,38.9815,16
1,-80.9496,38.9815,5
2,-80.9496,38.9815,10
3,-80.9496,38.9815,2
4,-80.9496,38.9815,4
5,-80.9496,38.9815,7
6,-80.9496,38.9815,19
7,-80.9496,38.9815,27
0,-80.8512,38.2001,231
1,-80.8512,38.2001,212
2,-80.8512,38.2001,159
3,-80.8512,38.2001,214
4,-80.8512,38.2001,235
5,-80.8512,38.2001,223
6,-80.8512,38.2001,403
7,-80.8512,38.2001,434
0,-78.5228,39.3732,15
1,-78.5228,39.3732,71
2,-78.5228,39.3732,237
3,-78.5228,39.3732,32
4,-78.5228,39.3732,22
5,-78.5228,39.3732,38
6,-78.5228,39.3732,116
7,-78.5228,39.3732,56
0,-80.6951,40.0753,65
1,-80.6951,40.0753,269
2,-80.6951,40.0753,433
3,-80.6951,40.0753,165
4,-80.6951,40.0753,85
5,-80.6951,40.0753,112
6,-80.6951,40.0753,367
7,-80.6951,40.0753,198
0,-77.9779,39.458,120
1,-77.9779,39.458,201
2,-77.9779,39.458,1023
3,-77.9779,39.458,242
4,-77.9779,39.458,125
5,-77.9779,39.458,240
6,-77.9779,39.458,1193
7,-77.9779,39.458,264
0,-80.4715,37.7503,95
1,-80.4715,37.7503,45
2,-80.4715,37.7503,72
3,-80.4715,37.7503,192
4,-80.4715,37.7503,372
5,-80.4715,37.7503,124
6,-80.4715,37.7503,78
7,-80.4715,37.7503,29
0,-81.2401,39.3201,6
1,-81.2401,39.3201,3
2,-81.2401,39.3201,2
3,-81.2401,39.3201,0
4,-81.2401,39.3201,2
5,-81.2401,39.3201,3
6,-81.2401,39.3201,2
7,-81.2401,39.3201,0
0,-80.8865,37.7243,107
1,-80.8865,37.7243,34
2,-80.8865,37.7243,16
3,-80.8865,37.7243,45
4,-80.8865,37.7243,87
5,-80.8865,37.7243,63
6,-80.8865,37.7243,15
7,-80.8865,37.7243,12
0,-81.1709,39.1226,1
1,-81.1709,39.1226,3
2,-81.1709,39.1226,10
3,-81.1709,39.1226,24
4,-81.1709,39.1226,7
5,-81.1709,39.1226,4
6,-81.1709,39.1226,1
7,-81.1709,39.1226,3
0,-81.3975,39.0618,0
1,-81.3975,39.0618,0
2,-81.3975,39.0618,0
3,-81.3975,39.0618,0
4,-81.3975,39.0618,0
5,-81.3975,39.0618,0
6,-81.3975,39.0618,0
7,-81.3975,39.0618,0
0,-80.9351,39.6035,37
1,-80.9351,39.6035,52
2,-80.9351,39.6035,17
3,-80.9351,39.6035,5
4,-80.9351,39.6035,12
5,-80.9351,39.6035,9
6,-80.9351,39.6035,3
7,-80.9351,39.6035,6
0,-80.6551,39.0393,155
1,-80.6551,39.0393,36
2,-80.6551,39.0393,55
3,-80.6551,39.0393,102
4,-80.6551,39.0393,98
5,-80.6551,39.0393,197
6,-80.6551,39.0393,121
7,-80.6551,39.0393,56
0,-81.9893,38.2387,0
1,-81.9893,38.2387,0
2,-81.9893,38.2387,0
3,-81.9893,38.2387,0
4,-81.9893,38.2387,0
5,-81.9893,38.2387,0
6,-81.9893,38.2387,0
7,-81.9893,38.2387,0
0,-80.7407,39.1254,4
1,-80.7407,39.1254,7
2,-80.7407,39.1254,30
3,-80.7407,39.1254,141
4,-80.7407,39.1254,23
5,-80.7407,39.1254,8
6,-80.7407,39.1254,9
7,-80.7407,39.1254,29
0,-79.67699999999999,40.3312,1362
1,-79.67699999999999,40.3312,2288
2,-79.67699999999999,40.3312,1168
3,-79.67699999999999,40.3312,414
4,-79.67699999999999,40.3312,347
5,-79.67699999999999,40.3312,726
6,-79.67699999999999,40.3312,1816
7,-79.67699999999999,40.3312,2141
0,-75.4338,39.894,1981
1,-75.4338,39.894,2638
2,-75.4338,39.894,3425
3,-75.4338,39.894,4134
4,-75.4338,39.894,4690
5,-75.4338,39.894,5468
6,-75.4338,39.894,5361
7,-75.4338,39.894,5202
0,-75.7009,40.8289,57
1,-75.7009,40.8289,81
2,-75.7009,40.8289,99
3,-75.7009,40.8289,165
4,-75.7009,40.8289,208
5,-75.7009,40.8289,254
6,-75.7009,40.8289,289
7,-75.7009,40.8289,238
0,-79.8736,41.4998,33
1,-79.8736,41.4998,95
2,-79.8736,41.4998,257
3,-79.8736,41.4998,107
4,-79.8736,41.4998,34
5,-79.8736,41.4998,81
6,-79.8736,41.4998,312
7,-79.8736,41.4998,161
0,-80.4091,40.3264,1436
1,-80.4091,40.3264,1339
2,-80.4091,40.3264,519
3,-80.4091,40.3264,497
4,-80.4091,40.3264,183
5,-80.4091,40.3264,588
6,-80.4091,40.3264,945
7,-80.4091,40.3264,829
0,-76.44800000000001,40.336999999999996,231
1,-76.44800000000001,40.336999999999996,306
2,-76.44800000000001,40.336999999999996,415
3,-76.44800000000001,40.336999999999996,532
4,-76.44800000000001,40.336999999999996,660
5,-76.44800000000001,40.336999999999996,791
6,-76.44800000000001,40.336999999999996,1037
7,-76.44800000000001,40.336999999999996,1113
0,-75.2744,40.2111,63
1,-75.2744,40.2111,202
2,-75.2744,40.2111,318
3,-75.2744,40.2111,123
4,-75.2744,40.2111,44
5,-75.2744,40.2111,69
6,-75.2744,40.2111,231
7,-75.2744,40.2111,372
0,-77.0278,40.3951,100
1,-77.0278,40.3951,67
2,-77.0278,40.3951,67
3,-77.0278,40.3951,72
4,-77.0278,40.3951,94
5,-77.0278,40.3951,102
6,-77.0278,40.3951,53
7,-77.0278,40.3951,69
0,-78.8446,40.4111,206
1,-78.8446,40.4111,208
2,-78.8446,40.4111,326
3,-78.8446,40.4111,521
4,-78.8446,40.4111,758
5,-78.8446,40.4111,1187
6,-78.8446,40.4111,1387
7,-78.8446,40.4111,950
0,-80.1873,40.4001,3839
1,-80.1873,40.4001,8469
2,-80.1873,40.4001,16548
3,-80.1873,40.4001,16788
4,-80.1873,40.4001,9021
5,-80.1873,40.4001,4052
6,-80.1873,40.4001,3339
7,-80.1873,40.4001,4812
0,-75.666,41.4846,471
1,-75.666,41.4846,1296
2,-75.666,41.4846,1423
3,-75.666,41.4846,632
4,-75.666,41.4846,308
5,-75.666,41.4846,319
6,-75.666,41.4846,1014
7,-75.666,41.4846,2005
0,-76.1391,40.3495,1307
1,-76.1391,40.3495,335
2,-76.1391,40.3495,260
3,-76.1391,40.3495,1300
4,-76.1391,40.3495,1491
5,-76.1391,40.3495,375
6,-76.1391,40.3495,498
7,-76.1391,40.3495,2353
0,-80.4738,40.5989,396
1,-80.4738,40.5989,123
2,-80.4738,40.5989,95
3,-80.4738,40.5989,211
4,-80.4738,40.5989,251
5,-80.4738,40.5989,346
6,-80.4738,40.5989,823
7,-80.4738,40.5989,891
0,-75.2731,41.3957,168
1,-75.2731,41.3957,93
2,-75.2731,41.3957,30
3,-75.2731,41.3957,22
4,-75.2731,41.3957,34
5,-75.2731,41.3957,76
6,-75.2731,41.3957,144
7,-75.2731,41.3957,131
0,-75.8762,41.8332,91
1,-75.8762,41.8332,55
2,-75.8762,41.8332,45
3,-75.8762,41.8332,34
4,-75.8762,41.8332,64
5,-75.8762,41.8332,52
6,-75.8762,41.8332,98
7,-75.8762,41.8332,98
0,-74.8852,40.1015,773
1,-74.8852,40.1015,3274
2,-74.8852,40.1015,3316
3,-74.8852,40.1015,729
4,-74.8852,40.1015,884
5,-74.8852,40.1015,4269
6,-74.8852,40.1015,2754
7,-74.8852,40.1015,812
0,-76.235,40.8565,439
1,-76.235,40.8565,393
2,-76.235,40.8565,337
3,-76.235,40.8565,251
4,-76.235,40.8565,485
5,-76.235,40.8565,408
6,-76.235,40.8565,607
7,-76.235,40.8565,601
0,-75.8214,41.3338,828
1,-75.8214,41.3338,1137
2,-75.8214,41.3338,1535
3,-75.8214,41.3338,1926
4,-75.8214,41.3338,2541
5,-75.8214,41.3338,2995
6,-75.8214,41.3338,3331
7,-75.8214,41.3338,2966
0,-79.4603,40.9185,178
1,-79.4603,40.9185,471
2,-79.4603,40.9185,289
3,-79.4603,40.9185,104
4,-79.4603,40.9185,79
5,-79.4603,40.9185,183
6,-79.4603,40.9185,512
7,-79.4603,40.9185,474
0,-77.3107,40.7078,46
1,-77.3107,40.7078,98
2,-77.3107,40.7078,142
3,-77.3107,40.7078,39
4,-77.3107,40.7078,29
5,-77.3107,40.7078,19
6,-77.3107,40.7078,53
7,-77.3107,40.7078,171
0,-75.2024,40.6295,427
1,-75.2024,40.6295,1047
2,-75.2024,40.6295,650
3,-75.2024,40.6295,232
4,-75.2024,40.6295,114
5,-75.2024,40.6295,205
6,-75.2024,40.6295,648
7,-75.2024,40.6295,795
0,-78.1697,40.3821,45
1,-78.1697,40.3821,113
2,-78.1697,40.3821,233
3,-78.1697,40.3821,123
4,-78.1697,40.3821,55
5,-78.1697,40.3821,38
6,-78.1697,40.3821,82
7,-78.1697,40.3821,232
0,-76.5841,39.9163,973
1,-76.5841,39.9163,1470
2,-76.5841,39.9163,2044
3,-76.5841,39.9163,2665
4,-76.5841,39.9163,3127
5,-76.5841,39.9163,3541
6,-76.5841,39.9163,3405
7,-76.5841,39.9163,3259
0,-78.7749,41.1062,248
1,-78.7749,41.1062,153
2,-78.7749,41.1062,48
3,-78.7749,41.1062,26
4,-78.7749,41.1062,48
5,-78.7749,41.1062,88
6,-78.7749,41.1062,151
7,-78.7749,41.1062,195
0,-75.885,39.9639,1114
1,-75.885,39.9639,1231
2,-75.885,39.9639,1304
3,-75.885,39.9639,1408
4,-75.885,39.9639,1518
5,-75.885,39.9639,1634
6,-75.885,39.9639,1630
7,-75.885,39.9639,1648
0,-79.74,40.9505,168
1,-79.74,40.9505,161
2,-79.74,40.9505,131
3,-79.74,40.9505,122
4,-79.74,40.9505,232
5,-79.74,40.9505,220
6,-79.74,40.9505,295
7,-79.74,40.9505,214
0,-78.66,41.8694,77
1,-78.66,41.8694,153
2,-78.66,41.8694,86
3,-78.66,41.8694,26
4,-78.66,41.8694,26
5,-78.66,41.8694,74
6,-78.66,41.8694,208
7,-78.66,41.8694,150
0,-77.5306,41.0094,78
1,-77.5306,41.0094,30
2,-77.5306,41.0094,22
3,-77.5306,41.0094,39
4,-77.5306,41.0094,93
5,-77.5306,41.0094,196
6,-77.5306,41.0094,119
7,-77.5306,41.0094,57
0,-76.3275,39.832,451
1,-76.3275,39.832,1288
2,-76.3275,39.832,2324
3,-76.3275,39.832,1343
4,-76.3275,39.832,489
5,-76.3275,39.832,392
6,-76.3275,39.832,818
7,-76.3275,39.832,2334
0,-79.0941,41.7806,85
1,-79.0941,41.7806,89
2,-79.0941,41.7806,102
3,-79.0941,41.7806,100
4,-79.0941,41.7806,64
5,-79.0941,41.7806,40
6,-79.0941,41.7806,27
7,-79.0941,41.7806,13
0,-79.44800000000001,41.4937,22
1,-79.44800000000001,41.4937,14
2,-79.44800000000001,41.4937,5
3,-79.44800000000001,41.4937,4
4,-79.44800000000001,41.4937,4
5,-79.44800000000001,41.4937,5
6,-79.44800000000001,41.4937,10
7,-79.44800000000001,41.4937,20
0,-77.1569,39.8826,258
1,-77.1569,39.8826,191
2,-77.1569,39.8826,85
3,-77.1569,39.8826,41
4,-77.1569,39.8826,44
5,-77.1569,39.8826,93
6,-77.1569,39.8826,235
7,-77.1569,39.8826,282
0,-75.418,41.177,879
1,-75.418,41.177,428
2,-75.418,41.177,209
3,-75.418,41.177,102
4,-75.418,41.177,252
5,-75.418,41.177,553
6,-75.418,41.177,1016
7,-75.418,41.177,492
0,-79.3803,41.2106,46
1,-79.3803,41.2106,208
2,-79.3803,41.2106,69
3,-79.3803,41.2106,19
4,-79.3803,41.2106,31
5,-79.3803,41.2106,83
6,-79.3803,41.2106,187
7,-79.3803,41.2106,67
0,-75.5072,40.6666,1138
1,-75.5072,40.6666,1191
2,-75.5072,40.6666,719
3,-75.5072,40.6666,546
4,-75.5072,40.6666,436
5,-75.5072,40.6666,348
6,-75.5072,40.6666,254
7,-75.5072,40.6666,292
0,-79.1646,40.6783,358
1,-79.1646,40.6783,467
2,-79.1646,40.6783,323
3,-79.1646,40.6783,163
4,-79.1646,40.6783,118
5,-79.1646,40.6783,69
6,-79.1646,40.6783,83
7,-79.1646,40.6783,101
0,-76.9274,40.2422,34
1,-76.9274,40.2422,118
2,-76.9274,40.2422,76
3,-76.9274,40.2422,22
4,-76.9274,40.2422,36
5,-76.9274,40.2422,146
6,-76.9274,40.2422,116
7,-76.9274,40.2422,37
0,-76.1763,41.7606,55
1,-76.1763,41.7606,184
2,-76.1763,41.7606,295
3,-76.1763,41.7606,90
4,-76.1763,41.7606,57
5,-76.1763,41.7606,94
6,-76.1763,41.7606,348
7,-76.1763,41.7606,185
0,-78.5075,40.2592,55
1,-78.5075,40.2592,157
2,-78.5075,40.2592,129
3,-78.5075,40.2592,39
4,-78.5075,40.2592,19
5,-78.5075,40.2592,36
6,-78.5075,40.2592,91
7,-78.5075,40.2592,162
0,-77.7057,40.98,77
1,-77.7057,40.98,203
2,-77.7057,40.98,314
3,-77.7057,40.98,347
4,-77.7057,40.98,188
5,-77.7057,40.98,84
6,-77.7057,40.98,91
7,-77.7057,40.98,130
0,-77.8141,40.5331,143
1,-77.8141,40.5331,84
2,-77.8141,40.5331,36
3,-77.8141,40.5331,21
4,-77.8141,40.5331,24
5,-77.8141,40.5331,51
6,-77.8141,40.5331,86
7,-77.8141,40.5331,177
0,-80.0893,41.1572,377
1,-80.0893,41.1572,191
2,-80.0893,41.1572,81
3,-80.0893,41.1572,72
4,-80.0893,41.1572,100
5,-80.0893,41.1572,178
6,-80.0893,41.1572,326
7,-80.0893,41.1572,387
0,-76.9455,41.3265,551
1,-76.9455,41.3265,302
2,-76.9455,41.3265,347
3,-76.9455,41.3265,150
4,-76.9455,41.3265,293
5,-76.9455,41.3265,190
6,-76.9455,41.3265,495
7,-76.9455,41.3265,759
0,-78.8765,40.9702,60
1,-78.8765,40.9702,96
2,-78.8765,40.9702,189
3,-78.8765,40.9702,237
4,-78.8765,40.9702,101
5,-78.8765,40.9702,52
6,-78.8765,40.9702,31
7,-78.8765,40.9702,60
0,-78.2272,40.6864,216
1,-78.2272,40.6864,334
2,-78.2272,40.6864,451
3,-78.2272,40.6864,577
4,-78.2272,40.6864,777
5,-78.2272,40.6864,1057
6,-78.2272,40.6864,908
7,-78.2272,40.6864,1026
0,-79.9986,39.9476,113
1,-79.9986,39.9476,34
2,-79.9986,39.9476,53
3,-79.9986,39.9476,51
4,-79.9986,39.9476,85
5,-79.9986,39.9476,59
6,-79.9986,39.9476,90
7,-79.9986,39.9476,98
0,-80.2625,40.8618,478
1,-80.2625,40.8618,227
2,-80.2625,40.8618,71
3,-80.2625,40.8618,111
4,-80.2625,40.8618,389
5,-80.2625,40.8618,538
6,-80.2625,40.8618,213
7,-80.2625,40.8618,91
0,-77.069,41.6795,28
1,-77.069,41.6795,39
2,-77.069,41.6795,53
3,-77.069,41.6795,78
4,-77.069,41.6795,78
5,-77.069,41.6795,62
6,-77.069,41.6795,57
7,-77.069,41.6795,36
0,-77.515,39.7243,207
1,-77.515,39.7243,499
2,-77.515,39.7243,382
3,-77.515,39.7243,154
4,-77.515,39.7243,70
5,-77.515,39.7243,119
6,-77.515,39.7243,350
7,-77.515,39.7243,584
0,-79.5872,40.0903,1071
1,-79.5872,40.0903,467
2,-79.5872,40.0903,208
3,-79.5872,40.0903,197
4,-79.5872,40.0903,375
5,-79.5872,40.0903,849
6,-79.5872,40.0903,1355
7,-79.5872,40.0903,708
0,-76.4969,41.0177,125
1,-76.4969,41.0177,324
2,-76.4969,41.0177,147
3,-76.4969,41.0177,112
4,-76.4969,41.0177,69
5,-76.4969,41.0177,102
6,-76.4969,41.0177,282
7,-76.4969,41.0177,211
0,-78.77199999999999,39.9834,92
1,-78.77199999999999,39.9834,88
2,-78.77199999999999,39.9834,110
3,-78.77199999999999,39.9834,111
4,-78.77199999999999,39.9834,96
5,-78.77199999999999,39.9834,121
6,-78.77199999999999,39.9834,151
7,-78.77199999999999,39.9834,129
0,-79.8333,42.2134,249
1,-79.8333,42.2134,590
2,-79.8333,42.2134,1140
3,-79.8333,42.2134,911
4,-79.8333,42.2134,367
5,-79.8333,42.2134,226
6,-79.8333,42.2134,242
7,-79.8333,42.2134,346
0,-76.8843,40.2752,1280
1,-76.8843,40.2752,669
2,-76.8843,40.2752,556
3,-76.8843,40.2752,563
4,-76.8843,40.2752,817
5,-76.8843,40.2752,1136
6,-76.8843,40.2752,922
7,-76.8843,40.2752,1561
0,-78.6869,41.5726,50
1,-78.6869,41.5726,22
2,-78.6869,41.5726,18
3,-78.6869,41.5726,22
4,-78.6869,41.5726,25
5,-78.6869,41.5726,36
6,-78.6869,41.5726,59
7,-78.6869,41.5726,43
0,-76.5832,41.4102,10
1,-76.5832,41.4102,2
2,-76.5832,41.4102,2
3,-76.5832,41.4102,13
4,-76.5832,41.4102,3
5,-76.5832,41.4102,2
6,-76.5832,41.4102,14
7,-76.5832,41.4102,5
