year,loc_x,loc_y,real_count
3,-77.5356,36.6953,2
4,-77.5356,36.6953,0
5,-77.5356,36.6953,0
6,-77.5356,36.6953,0
7,-77.5356,36.6953,0
0,-76.3569,37.1318,4
1,-76.3569,37.1318,0
2,-76.3569,37.1318,0
3,-76.3569,37.1318,3
4,-76.3569,37.1318,0
5,-76.3569,37.1318,0
6,-76.3569,37.1318,0
7,-76.3569,37.1318,0
0,-77.2985,37.2914,6
1,-77.2985,37.2914,2
2,-77.2985,37.2914,0
3,-77.2985,37.2914,2
4,-77.2985,37.2914,2
5,-77.2985,37.2914,0
6,-77.2985,37.2914,8
7,-77.2985,37.2914,1
0,-79.3565,37.7316,0
1,-79.3565,37.7316,0
2,-79.3565,37.7316,0
3,-79.3565,37.7316,5
4,-79.3565,37.7316,2
5,-79.3565,37.7316,0
6,-79.3565,37.7316,5
7,-79.3565,37.7316,0
0,-77.3969,37.265,13
1,-77.3969,37.265,0
2,-77.3969,37.265,0
3,-77.3969,37.265,17
4,-77.3969,37.265,1
5,-77.3969,37.265,0
6,-77.3969,37.265,0
7,-77.3969,37.265,5
0,-81.9923,37.805,0
1,-81.9923,37.805,0
2,-81.9923,37.805,14
3,-81.9923,37.805,17
4,-81.9923,37.805,22
5,-81.9923,37.805,22
6,-81.9923,37.805,25
7,-81.9923,37.805,24
0,-78.8661,38.8779,3
1,-78.8661,38.8779,5
2,-78.8661,38.8779,9
3,-78.8661,38.8779,26
4,-78.8661,38.8779,28
5,-78.8661,38.8779,41
6,-78.8661,38.8779,5
7,-78.8661,38.8779,0
0,-79.6455,39.0813,1
1,-79.6455,39.0813,0
2,-79.6455,39.0813,0
3,-79.6455,39.0813,0
4,-79.6455,39.0813,0
5,-79.6455,39.0813,0
6,-79.6455,39.0813,0
7,-79.6455,39.0813,0
0,-81.0795,37.9607,0
1,-81.0795,37.9607,6
2,-81.0795,37.9607,0
3,-81.0795,37.9607,16
4,-81.0795,37.9607,0
5,-81.0795,37.9607,0
6,-81.0795,37.9607,1
7,-81.0795,37.9607,1
0,-80.5998,40.6179,79
1,-80.5998,40.6179,1
2,-80.5998,40.6179,13
3,-80.5998,40.6179,71
4,-80.5998,40.6179,36
5,-80.5998,40.6179,7
6,-80.5998,40.6179,29
7,-80.5998,40.6179,27
0,-77.7517,39.3242,12
1,-77.7517,39.3242,3
2,-77.7517,39.3242,17
3,-77.7517,39.3242,6
4,-77.7517,39.3242,22
5,-77.7517,39.3242,9
6,-77.7517,39.3242,24
7,-77.7517,39.3242,12
0,-80.2989,39.3923,35
1,-80.2989,39.3923,15
2,-80.2989,39.3923,150
3,-80.2989,39.3923,305
4,-80.2989,39.3923,130
5,-80.2989,39.3923,138
6,-80.2989,39.3923,265
7,-80.2989,39.3923,44
0,-82.4415,38.2254,0
1,-82.4415,38.2254,0
2,-82.4415,38.2254,1
3,-82.4415,38.2254,17
4,-82.4415,38.2254,7
5,-82.4415,38.2254,16
6,-82.4415,38.2254,6
7,-82.4415,38.2254,10
0,-79.3662,39.2711,2
1,-79.3662,39.2711,0
2,-79.3662,39.2711,0
3,-79.3662,39.2711,1
4,-79.3662,39.2711,7
5,-79.3662,39.2711,18
6,-79.3662,39.2711,0
7,-79.3662,39.2711,0
0,-81.4371,37.9443,14
1,-81.4371,37.9443,20
2,-81.4371,37.9443,69
3,-81.4371,37.9443,156
4,-81.4371,37.9443,217
5,-81.4371,37.9443,74
6,-81.4371,37.9443,43
7,-81.4371,37.9443,10
0,-80.964,37.4362,0
1,-80.964,37.4362,9
2,-80.964,37.4362,24
3,-80.964,37.4362,10
4,-80.964,37.4362,34
5,-80.964,37.4362,38
6,-80.964,37.4362,17
7,-80.964,37.4362,2
0,-81.7138,37.9713,0
1,-81.7138,37.9713,0
2,-81.7138,37.9713,0
3,-81.7138,37.9713,0
4,-81.7138,37.9713,1
5,-81.7138,37.9713,5
6,-81.7138,37.9713,1
7,-81.7138,37.9713,4
0,-79.8003,39.5512,5
1,-79.8003,39.5512,3
2,-79.8003,39.5512,0
3,-79.8003,39.5512,6
4,-79.8003,39.5512,0
5,-79.8003,39.5512,0
6,-79.8003,39.5512,0
7,-79.8003,39.5512,0
0,-80.5419,37.5905,0
1,-80.5419,37.5905,0
2,-80.5419,37.5905,0
3,-80.5419,37.5905,0
4,-80.5419,37.5905,0
5,-80.5419,37.5905,0
6,-80.5419,37.5905,0
7,-80.5419,37.5905,0
0,-81.3572,37.3675,0
1,-81.3572,37.3675,0
2,-81.3572,37.3675,0
3,-81.3572,37.3675,9
4,-81.3572,37.3675,0
5,-81.3572,37.3675,0
6,-81.3572,37.3675,1
7,-81.3572,37.3675,0
0,-79.8967,38.7968,1
1,-79.8967,38.7968,0
2,-79.8967,38.7968,4
3,-79.8967,38.7968,0
4,-79.8967,38.7968,0
5,-79.8967,38.7968,0
6,-79.8967,38.7968,18
7,-79.8967,38.7968,4
0,-79.9868,39.6587,219
1,-79.9868,39.6587,7
2,-79.9868,39.6587,36
3,-79.9868,39.6587,16
4,-79.9868,39.6587,31
5,-79.9868,39.6587,0
6,-79.9868,39.6587,0
7,-79.9868,39.6587,0
0,-81.513,39.1806,60
1,-81.513,39.1806,4
2,-81.513,39.1806,27
3,-81.513,39.1806,127
4,-81.513,39.1806,90
5,-81.513,39.1806,125
6,-81.513,39.1806,137
7,-81.513,39.1806,144
0,-81.9256,38.5374,0
1,-81.9256,38.5374,8
2,-81.9256,38.5374,3
3,-81.9256,38.5374,20
4,-81.9256,38.5374,34
5,-81.9256,38.5374,1
6,-81.9256,38.5374,2
7,-81.9256,38.5374,0
0,-81.3502,38.486,72
1,-81.3502,38.486,247
2,-81.3502,38.486,133
3,-81.3502,38.486,166
4,-81.3502,38.486,280
5,-81.3502,38.486,152
6,-81.3502,38.486,168
7,-81.3502,38.486,202
0,-82.3188,38.4154,23
1,-82.3188,38.4154,129
2,-82.3188,38.4154,97
3,-82.3188,38.4154,175
4,-82.3188,38.4154,159
5,-82.3188,38.4154,52
6,-82.3188,38.4154,135
7,-82.3188,38.4154,52
0,-80.6102,40.2811,0
1,-80.6102,40.2811,5
2,-80.6102,40.2811,1
3,-80.6102,40.2811,18
4,-80.6102,40.2811,0
5,-80.6102,40.2811,2
6,-80.6102,40.2811,0
7,-80.6102,40.2811,0
0,-80.7335,39.9854,7
1,-80.7335,39.9854,11
2,-80.7335,39.9854,9
3,-80.7335,39.9854,66
4,-80.7335,39.9854,68
5,-80.7335,39.9854,4
6,-80.7335,39.9854,1
7,-80.7335,39.9854,1
0,-78.4553,39.5313,3
1,-78.4553,39.5313,24
2,-78.4553,39.5313,31
3,-78.4553,39.5313,9
4,-78.4553,39.5313,35
5,-78.4553,39.5313,14
6,-78.4553,39.5313,17
7,-78.4553,39.5313,18
0,-79.2413,38.6219,0
1,-79.2413,38.6219,0
2,-79.2413,38.6219,0
3,-79.2413,38.6219,0
4,-79.2413,38.6219,0
5,-79.2413,38.6219,0
6,-79.2413,38.6219,0
7,-79.2413,38.6219,0
0,-79.9505,38.9783,0
1,-79.9505,38.9783,0
2,-79.9505,38.9783,0
3,-79.9505,38.9783,0
4,-79.9505,38.9783,0
5,-79.9505,38.9783,0
6,-79.9505,38.9783,0
7,-79.9505,38.9783,0
0,-81.0962,38.8015,0
1,-81.0962,38.8015,0
2,-81.0962,38.8015,0
3,-81.0962,38.8015,0
4,-81.0962,38.8015,0
5,-81.0962,38.8015,0
6,-81.0962,38.8015,0
7,-81.0962,38.8015,0
0,-81.8235,38.8656,0
1,-81.8235,38.8656,29
2,-81.8235,38.8656,9
3,-81.8235,38.8656,10
4,-81.8235,38.8656,12
5,-81.8235,38.8656,32
6,-81.8235,38.8656,4
7,-81.8235,38.8656,6
0,-80.1287,39.2666,0
1,-80.1287,39.2666,1
2,-80.1287,39.2666,0
3,-80.1287,39.2666,0
4,-80.1287,39.2666,0
5,-80.1287,39.2666,0
6,-80.1287,39.2666,0
7,-80.1287,39.2666,0
0,-82.1696,37.6262,0
1,-82.1696,37.6262,0
2,-82.1696,37.6262,4
3,-82.1696,37.6262,3
4,-82.1696,37.6262,3
5,-82.1696,37.6262,1
6,-82.1696,37.6262,0
7,-82.1696,37.6262,0
0,-78.9223,39.336999999999996,29
1,-78.9223,39.336999999999996,13
2,-78.9223,39.336999999999996,9
3,-78.9223,39.336999999999996,2
4,-78.9223,39.336999999999996,3
5,-78.9223,39.336999999999996,6
6,-78.9223,39.336999999999996,13
7,-78.9223,39.336999999999996,15
0,-80.1696,39.5013,100
1,-80.1696,39.5013,64
2,-80.1696,39.5013,223
3,-80.1696,39.5013,127
4,-80.1696,39.5013,48
5,-80.1696,39.5013,64
6,-80.1696,39.5013,32
7,-80.1696,39.5013,3
0,-80.0915,38.2746,0
1,-80.0915,38.2746,0
2,-80.0915,38.2746,7
3,-80.0915,38.2746,0
4,-80.0915,38.2746,0
5,-80.0915,38.2746,0
6,-80.0915,38.2746,0
7,-80.0915,38.2746,0
0,-80.3731,38.4604,0
1,-80.3731,38.4604,0
2,-80.3731,38.4604,0
3,-80.3731,38.4604,0
4,-80.3731,38.4604,0
5,-80.3731,38.4604,0
6,-80.3731,38.4604,0
7,-80.3731,38.4604,0
0,-82.1706,38.6663,21
1,-82.1706,38.6663,1
2,-82.1706,38.6663,1
3,-82.1706,38.6663,4
4,-82.1706,38.6663,1
5,-82.1706,38.6663,36
6,-82.1706,38.6663,3
7,-82.1706,38.6663,0
0,-80.8979,38.5632,0
1,-80.8979,38.5632,0
2,-80.8979,38.5632,0
3,-80.8979,38.5632,12
4,-80.8979,38.5632,2
5,-80.8979,38.5632,0
6,-80.8979,38.5632,10
7,-80.8979,38.5632,0
0,-80.2279,38.9927,1
1,-80.2279,38.9927,11
2,-80.2279,38.9927,2
3,-80.2279,38.9927,17
4,-80.2279,38.9927,8
5,-80.2279,38.9927,0
6,-80.2279,38.9927,0
7,-80.2279,38.9927,0
0,-81.0815,38.4662,0
1,-81.0815,38.4662,0
2,-81.0815,38.4662,0
3,-81.0815,38.4662,0
4,-81.0815,38.4662,0
5,-81.0815,38.4662,0
6,-81.0815,38.4662,0
7,-81.0815,38.4662,0
0,-81.4179,37.7154,0
1,-81.4179,37.7154,0
2,-81.4179,37.7154,0
3,-81.4179,37.7154,0
4,-81.4179,37.7154,0
5,-81.4179,37.7154,0
6,-81.4179,37.7154,0
7,-81.4179,37.7154,0
0,-81.3531,38.8025,0
1,-81.3531,38.8025,0
2,-81.3531,38.8025,5
3,-81.3531,38.8025,0
4,-81.3531,38.8025,1
5,-81.3531,38.8025,0
6,-81.3531,38.8025,0
7,-81.3531,38.8025,0
0,-80.7316,39.5689,4
1,-80.7316,39.5689,19
2,-80.7316,39.5689,4
3,-80.7316,39.5689,0
4,-80.7316,39.5689,17
5,-80.7316,39.5689,18
6,-80.7316,39.5689,1
7,-80.7316,39.5689,3
0,-80.9496,38.9815,0
1,-80.9496,38.9815,4
2,-80.9496,38.9815,0
3,-80.9496,38.9815,0
4,-80.9496,38.9815,0
5,-80.9496,38.9815,17
6,-80.9496,38.9815,12
7,-80.9496,38.9815,0
0,-80.8512,38.2001,1
1,-80.8512,38.2001,4
2,-80.8512,38.2001,4
3,-80.8512,38.2001,60
4,-80.8512,38.2001,34
5,-80.8512,38.2001,44
6,-80.8512,38.2001,38
7,-80.8512,38.2001,57
0,-78.5228,39.3732,0
1,-78.5228,39.3732,6
2,-78.5228,39.3732,8
3,-78.5228,39.3732,24
4,-78.5228,39.3732,8
5,-78.5228,39.3732,32
6,-78.5228,39.3732,6
7,-78.5228,39.3732,4
0,-80.6951,40.0753,27
1,-80.6951,40.0753,65
2,-80.6951,40.0753,39
3,-80.6951,40.0753,53
4,-80.6951,40.0753,35
5,-80.6951,40.0753,24
6,-80.6951,40.0753,7
7,-80.6951,40.0753,13
0,-77.9779,39.458,146
1,-77.9779,39.458,210
2,-77.9779,39.458,206
3,-77.9779,39.458,121
4,-77.9779,39.458,76
5,-77.9779,39.458,102
6,-77.9779,39.458,141
7,-77.9779,39.458,73
0,-80.4715,37.7503,0
1,-80.4715,37.7503,0
2,-80.4715,37.7503,3
3,-80.4715,37.7503,56
4,-80.4715,37.7503,36
5,-80.4715,37.7503,30
6,-80.4715,37.7503,6
7,-80.4715,37.7503,17
0,-81.2401,39.3201,0
1,-81.2401,39.3201,1
2,-81.2401,39.3201,1
3,-81.2401,39.3201,0
4,-81.2401,39.3201,0
5,-81.2401,39.3201,0
6,-81.2401,39.3201,0
7,-81.2401,39.3201,0
0,-80.8865,37.7243,12
1,-80.8865,37.7243,9
2,-80.8865,37.7243,0
3,-80.8865,37.7243,9
4,-80.8865,37.7243,0
5,-80.8865,37.7243,0
6,-80.8865,37.7243,0
7,-80.8865,37.7243,0
0,-81.1709,39.1226,0
1,-81.1709,39.1226,0
2,-81.1709,39.1226,0
3,-81.1709,39.1226,0
4,-81.1709,39.1226,0
5,-81.1709,39.1226,0
6,-81.1709,39.1226,0
7,-81.1709,39.1226,0
0,-81.3975,39.0618,0
1,-81.3975,39.0618,0
2,-81.3975,39.0618,0
3,-81.3975,39.0618,0
4,-81.3975,39.0618,0
5,-81.3975,39.0618,0
6,-81.3975,39.0618,0
7,-81.3975,39.0618,0
0,-80.9351,39.6035,25
1,-80.9351,39.6035,11
2,-80.9351,39.6035,0
3,-80.9351,39.6035,0
4,-80.9351,39.6035,12
5,-80.9351,39.6035,0
6,-80.9351,39.6035,0
7,-80.9351,39.6035,0
0,-80.6551,39.0393,0
1,-80.6551,39.0393,4
2,-80.6551,39.0393,1
3,-80.6551,39.0393,122
4,-80.6551,39.0393,19
5,-80.6551,39.0393,8
6,-80.6551,39.0393,0
7,-80.6551,39.0393,0
0,-81.9893,38.2387,0
1,-81.9893,38.2387,0
2,-81.9893,38.2387,0
3,-81.9893,38.2387,0
4,-81.9893,38.2387,0
5,-81.9893,38.2387,0
6,-81.9893,38.2387,0
7,-81.9893,38.2387,0
0,-80.7407,39.1254,0
1,-80.7407,39.1254,0
2,-80.7407,39.1254,11
3,-80.7407,39.1254,0
4,-80.7407,39.1254,0
5,-80.7407,39.1254,3
6,-80.7407,39.1254,0
7,-80.7407,39.1254,5
0,-79.67699999999999,40.3312,241
1,-79.67699999999999,40.3312,270
2,-79.67699999999999,40.3312,364
3,-79.67699999999999,40.3312,552
4,-79.67699999999999,40.3312,555
5,-79.67699999999999,40.3312,421
6,-79.67699999999999,40.3312,428
7,-79.67699999999999,40.3312,158
0,-75.4338,39.894,344
1,-75.4338,39.894,461
2,-75.4338,39.894,539
3,-75.4338,39.894,572
4,-75.4338,39.894,765
5,-75.4338,39.894,929
6,-75.4338,39.894,847
7,-75.4338,39.894,709
0,-75.7009,40.8289,20
1,-75.7009,40.8289,33
2,-75.7009,40.8289,34
3,-75.7009,40.8289,51
4,-75.7009,40.8289,72
5,-75.7009,40.8289,74
6,-75.7009,40.8289,37
7,-75.7009,40.8289,39
0,-79.8736,41.4998,15
1,-79.8736,41.4998,17
2,-79.8736,41.4998,35
3,-79.8736,41.4998,39
4,-79.8736,41.4998,34
5,-79.8736,41.4998,59
6,-79.8736,41.4998,39
7,-79.8736,41.4998,26
0,-80.4091,40.3264,132
1,-80.4091,40.3264,89
2,-80.4091,40.3264,161
3,-80.4091,40.3264,281
4,-80.4091,40.3264,398
5,-80.4091,40.3264,382
6,-80.4091,40.3264,372
7,-80.4091,40.3264,152
0,-76.44800000000001,40.336999999999996,41
1,-76.44800000000001,40.336999999999996,40
2,-76.44800000000001,40.336999999999996,78
3,-76.44800000000001,40.336999999999996,170
4,-76.44800000000001,40.336999999999996,236
5,-76.44800000000001,40.336999999999996,354
6,-76.44800000000001,40.336999999999996,306
7,-76.44800000000001,40.336999999999996,256
0,-75.2744,40.2111,83
1,-75.2744,40.2111,59
2,-75.2744,40.2111,63
3,-75.2744,40.2111,54
4,-75.2744,40.2111,23
5,-75.2744,40.2111,28
6,-75.2744,40.2111,70
7,-75.2744,40.2111,26
0,-77.0278,40.3951,11
1,-77.0278,40.3951,23
2,-77.0278,40.3951,22
3,-77.0278,40.3951,35
4,-77.0278,40.3951,68
5,-77.0278,40.3951,29
6,-77.0278,40.3951,73
7,-77.0278,40.3951,20
0,-78.8446,40.4111,57
1,-78.8446,40.4111,74
2,-78.8446,40.4111,110
3,-78.8446,40.4111,287
4,-78.8446,40.4111,356
5,-78.8446,40.4111,367
6,-78.8446,40.4111,345
7,-78.8446,40.4111,84
0,-80.1873,40.4001,2592
1,-80.1873,40.4001,2298
2,-80.1873,40.4001,2739
3,-80.1873,40.4001,3279
4,-80.1873,40.4001,3774
5,-80.1873,40.4001,3674
6,-80.1873,40.4001,3400
7,-80.1873,40.4001,1894
0,-75.666,41.4846,394
1,-75.666,41.4846,376
2,-75.666,41.4846,374
3,-75.666,41.4846,280
4,-75.666,41.4846,343
5,-75.666,41.4846,363
6,-75.666,41.4846,389
7,-75.666,41.4846,310
0,-76.1391,40.3495,172
1,-76.1391,40.3495,243
2,-76.1391,40.3495,357
3,-76.1391,40.3495,415
4,-76.1391,40.3495,392
5,-76.1391,40.3495,424
6,-76.1391,40.3495,464
7,-76.1391,40.3495,292
0,-80.4738,40.5989,87
1,-80.4738,40.5989,104
2,-80.4738,40.5989,86
3,-80.4738,40.5989,161
4,-80.4738,40.5989,128
5,-80.4738,40.5989,171
6,-80.4738,40.5989,208
7,-80.4738,40.5989,108
0,-75.2731,41.3957,15
1,-75.2731,41.3957,21
2,-75.2731,41.3957,29
3,-75.2731,41.3957,14
4,-75.2731,41.3957,44
5,-75.2731,41.3957,29
6,-75.2731,41.3957,27
7,-75.2731,41.3957,8
0,-75.8762,41.8332,10
1,-75.8762,41.8332,11
2,-75.8762,41.8332,32
3,-75.8762,41.8332,14
4,-75.8762,41.8332,37
5,-75.8762,41.8332,33
6,-75.8762,41.8332,26
7,-75.8762,41.8332,84
0,-74.8852,40.1015,618
1,-74.8852,40.1015,821
2,-74.8852,40.1015,674
3,-74.8852,40.1015,119
4,-74.8852,40.1015,1640
5,-74.8852,40.1015,542
6,-74.8852,40.1015,76
7,-74.8852,40.1015,63
0,-76.235,40.8565,49
1,-76.235,40.8565,78
2,-76.235,40.8565,98
3,-76.235,40.8565,130
4,-76.235,40.8565,210
5,-76.235,40.8565,386
6,-76.235,40.8565,289
7,-76.235,40.8565,181
0,-75.8214,41.3338,382
1,-75.8214,41.3338,369
2,-75.8214,41.3338,435
3,-75.8214,41.3338,672
4,-75.8214,41.3338,978
5,-75.8214,41.3338,621
6,-75.8214,41.3338,658
7,-75.8214,41.3338,467
0,-79.4603,40.9185,96
1,-79.4603,40.9185,86
2,-79.4603,40.9185,65
3,-79.4603,40.9185,57
4,-79.4603,40.9185,151
5,-79.4603,40.9185,113
6,-79.4603,40.9185,119
7,-79.4603,40.9185,34
0,-77.3107,40.7078,3
1,-77.3107,40.7078,7
2,-77.3107,40.7078,14
3,-77.3107,40.7078,26
4,-77.3107,40.7078,8
5,-77.3107,40.7078,6
6,-77.3107,40.7078,27
7,-77.3107,40.7078,33
0,-75.2024,40.6295,343
1,-75.2024,40.6295,234
2,-75.2024,40.6295,205
3,-75.2024,40.6295,180
4,-75.2024,40.6295,147
5,-75.2024,40.6295,103
6,-75.2024,40.6295,180
7,-75.2024,40.6295,68
0,-78.1697,40.3821,33
1,-78.1697,40.3821,34
2,-78.1697,40.3821,53
3,-78.1697,40.3821,33
4,-78.1697,40.3821,32
5,-78.1697,40.3821,47
6,-78.1697,40.3821,20
7,-78.1697,40.3821,23
0,-76.5841,39.9163,285
1,-76.5841,39.9163,317
2,-76.5841,39.9163,491
3,-76.5841,39.9163,671
4,-76.5841,39.9163,720
5,-76.5841,39.9163,849
6,-76.5841,39.9163,695
7,-76.5841,39.9163,599
0,-78.7749,41.1062,29
1,-78.7749,41.1062,11
2,-78.7749,41.1062,8
3,-78.7749,41.1062,29
4,-78.7749,41.1062,18
5,-78.7749,41.1062,31
6,-78.7749,41.1062,21
7,-78.7749,41.1062,13
0,-75.885,39.9639,95
1,-75.885,39.9639,126
2,-75.885,39.9639,155
3,-75.885,39.9639,239
4,-75.885,39.9639,289
5,-75.885,39.9639,324
6,-75.885,39.9639,269
7,-75.885,39.9639,276
0,-79.74,40.9505,49
1,-79.74,40.9505,80
2,-79.74,40.9505,70
3,-79.74,40.9505,115
4,-79.74,40.9505,158
5,-79.74,40.9505,155
6,-79.74,40.9505,140
7,-79.74,40.9505,107
0,-78.66,41.8694,3
1,-78.66,41.8694,3
2,-78.66,41.8694,1
3,-78.66,41.8694,3
4,-78.66,41.8694,0
5,-78.66,41.8694,16
6,-78.66,41.8694,8
7,-78.66,41.8694,6
0,-77.5306,41.0094,8
1,-77.5306,41.0094,2
2,-77.5306,41.0094,6
3,-77.5306,41.0094,24
4,-77.5306,41.0094,45
5,-77.5306,41.0094,26
6,-77.5306,41.0094,11
7,-77.5306,41.0094,2
0,-76.3275,39.832,273
1,-76.3275,39.832,359
2,-76.3275,39.832,375
3,-76.3275,39.832,385
4,-76.3275,39.832,372
5,-76.3275,39.832,512
6,-76.3275,39.832,557
7,-76.3275,39.832,609
0,-79.0941,41.7806,11
1,-79.0941,41.7806,7
2,-79.0941,41.7806,1
3,-79.0941,41.7806,4
4,-79.0941,41.7806,18
5,-79.0941,41.7806,5
6,-79.0941,41.7806,1
7,-79.0941,41.7806,2
0,-79.44800000000001,41.4937,3
1,-79.44800000000001,41.4937,5
2,-79.44800000000001,41.4937,0
3,-79.44800000000001,41.4937,0
4,-79.44800000000001,41.4937,6
5,-79.44800000000001,41.4937,0
6,-79.44800000000001,41.4937,3
7,-79.44800000000001,41.4937,6
0,-77.1569,39.8826,14
1,-77.1569,39.8826,20
2,-77.1569,39.8826,12
3,-77.1569,39.8826,20
4,-77.1569,39.8826,29
5,-77.1569,39.8826,54
6,-77.1569,39.8826,42
7,-77.1569,39.8826,43
0,-75.418,41.177,88
1,-75.418,41.177,79
2,-75.418,41.177,75
3,-75.418,41.177,167
4,-75.418,41.177,191
5,-75.418,41.177,234
6,-75.418,41.177,180
7,-75.418,41.177,171
0,-79.3803,41.2106,35
1,-79.3803,41.2106,33
2,-79.3803,41.2106,14
3,-79.3803,41.2106,32
4,-79.3803,41.2106,19
5,-79.3803,41.2106,13
6,-79.3803,41.2106,11
7,-79.3803,41.2106,12
0,-75.5072,40.6666,346
1,-75.5072,40.6666,350
2,-75.5072,40.6666,211
3,-75.5072,40.6666,268
4,-75.5072,40.6666,175
5,-75.5072,40.6666,142
6,-75.5072,40.6666,159
7,-75.5072,40.6666,143
0,-79.1646,40.6783,159
1,-79.1646,40.6783,87
2,-79.1646,40.6783,47
3,-79.1646,40.6783,38
4,-79.1646,40.6783,48
5,-79.1646,40.6783,72
6,-79.1646,40.6783,57
7,-79.1646,40.6783,21
0,-76.9274,40.2422,32
1,-76.9274,40.2422,14
2,-76.9274,40.2422,19
3,-76.9274,40.2422,31
4,-76.9274,40.2422,35
5,-76.9274,40.2422,39
6,-76.9274,40.2422,12
7,-76.9274,40.2422,11
0,-76.1763,41.7606,33
1,-76.1763,41.7606,18
2,-76.1763,41.7606,27
3,-76.1763,41.7606,26
4,-76.1763,41.7606,53
5,-76.1763,41.7606,54
6,-76.1763,41.7606,61
7,-76.1763,41.7606,7
0,-78.5075,40.2592,34
1,-78.5075,40.2592,28
2,-78.5075,40.2592,27
3,-78.5075,40.2592,18
4,-78.5075,40.2592,14
5,-78.5075,40.2592,22
6,-78.5075,40.2592,23
7,-78.5075,40.2592,8
0,-77.7057,40.98,23
1,-77.7057,40.98,12
2,-77.7057,40.98,56
3,-77.7057,40.98,48
4,-77.7057,40.98,41
5,-77.7057,40.98,50
6,-77.7057,40.98,32
7,-77.7057,40.98,33
0,-77.8141,40.5331,5
1,-77.8141,40.5331,5
2,-77.8141,40.5331,12
3,-77.8141,40.5331,12
4,-77.8141,40.5331,21
5,-77.8141,40.5331,17
6,-77.8141,40.5331,22
7,-77.8141,40.5331,17
0,-80.0893,41.1572,10
1,-80.0893,41.1572,32
2,-80.0893,41.1572,50
3,-80.0893,41.1572,41
4,-80.0893,41.1572,75
5,-80.0893,41.1572,85
6,-80.0893,41.1572,41
7,-80.0893,41.1572,50
0,-76.9455,41.3265,101
1,-76.9455,41.3265,88
2,-76.9455,41.3265,110
3,-76.9455,41.3265,224
4,-76.9455,41.3265,213
5,-76.9455,41.3265,191
6,-76.9455,41.3265,239
7,-76.9455,41.3265,145
0,-78.8765,40.9702,47
1,-78.8765,40.9702,56
2,-78.8765,40.9702,36
3,-78.8765,40.9702,26
4,-78.8765,40.9702,30
5,-78.8765,40.9702,15
6,-78.8765,40.9702,12
7,-78.8765,40.9702,11
0,-78.2272,40.6864,103
1,-78.2272,40.6864,50
2,-78.2272,40.6864,137
3,-78.2272,40.6864,159
4,-78.2272,40.6864,310
5,-78.2272,40.6864,209
6,-78.2272,40.6864,152
7,-78.2272,40.6864,119
0,-79.9986,39.9476,66
1,-79.9986,39.9476,40
2,-79.9986,39.9476,9
3,-79.9986,39.9476,47
4,-79.9986,39.9476,21
5,-79.9986,39.9476,23
6,-79.9986,39.9476,20
7,-79.9986,39.9476,15
0,-80.2625,40.8618,12
1,-80.2625,40.8618,8
2,-80.2625,40.8618,38
3,-80.2625,40.8618,98
4,-80.2625,40.8618,102
5,-80.2625,40.8618,74
6,-80.2625,40.8618,44
7,-80.2625,40.8618,29
0,-77.069,41.6795,3
1,-77.069,41.6795,4
2,-77.069,41.6795,5
3,-77.069,41.6795,28
4,-77.069,41.6795,6
5,-77.069,41.6795,19
6,-77.069,41.6795,5
7,-77.069,41.6795,7
0,-77.515,39.7243,41
1,-77.515,39.7243,26
2,-77.515,39.7243,46
3,-77.515,39.7243,67
4,-77.515,39.7243,110
5,-77.515,39.7243,109
6,-77.515,39.7243,96
7,-77.515,39.7243,39
0,-79.5872,40.0903,67
1,-79.5872,40.0903,115
2,-79.5872,40.0903,177
3,-79.5872,40.0903,188
4,-79.5872,40.0903,230
5,-79.5872,40.0903,218
6,-79.5872,40.0903,157
7,-79.5872,40.0903,97
0,-76.4969,41.0177,29
1,-76.4969,41.0177,51
2,-76.4969,41.0177,60
3,-76.4969,41.0177,37
4,-76.4969,41.0177,102
5,-76.4969,41.0177,51
6,-76.4969,41.0177,56
7,-76.4969,41.0177,14
0,-78.77199999999999,39.9834,34
1,-78.77199999999999,39.9834,46
2,-78.77199999999999,39.9834,19
3,-78.77199999999999,39.9834,69
4,-78.77199999999999,39.9834,86
5,-78.77199999999999,39.9834,56
6,-78.77199999999999,39.9834,66
7,-78.77199999999999,39.9834,37
0,-79.8333,42.2134,62
1,-79.8333,42.2134,103
2,-79.8333,42.2134,159
3,-79.8333,42.2134,151
4,-79.8333,42.2134,230
5,-79.8333,42.2134,205
6,-79.8333,42.2134,181
7,-79.8333,42.2134,132
0,-76.8843,40.2752,266
1,-76.8843,40.2752,205
2,-76.8843,40.2752,264
3,-76.8843,40.2752,358
4,-76.8843,40.2752,709
5,-76.8843,40.2752,705
6,-76.8843,40.2752,488
7,-76.8843,40.2752,603
0,-78.6869,41.5726,2
1,-78.6869,41.5726,1
2,-78.6869,41.5726,0
3,-78.6869,41.5726,0
4,-78.6869,41.5726,13
5,-78.6869,41.5726,13
6,-78.6869,41.5726,32
7,-78.6869,41.5726,39
0,-76.5832,41.4102,0
1,-76.5832,41.4102,2
2,-76.5832,41.4102,2
3,-76.5832,41.4102,0
4,-76.5832,41.4102,4
5,-76.5832,41.4102,0
6,-76.5832,41.4102,0
7,-76.5832,41.4102,0
0,-76.6713,40.7841,21
1,-76.6713,40.7841,25
2,-76.6713,40.7841,45
3,-76.6713,40.7841,33
4,-76.6713,40.7841,93
5,-76.6713,40.7841,54
