year,loc_x,loc_y,real_count
6,-81.7138,37.9713,20
0,-79.8003,39.5512,26
1,-79.8003,39.5512,150
2,-79.8003,39.5512,110
3,-79.8003,39.5512,77
4,-79.8003,39.5512,0
5,-79.8003,39.5512,39
6,-79.8003,39.5512,0
0,-80.5419,37.5905,62
1,-80.5419,37.5905,19
2,-80.5419,37.5905,10
3,-80.5419,37.5905,18
4,-80.5419,37.5905,19
5,-80.5419,37.5905,0
6,-80.5419,37.5905,20
0,-81.3572,37.3675,99
1,-81.3572,37.3675,79
2,-81.3572,37.3675,38
3,-81.3572,37.3675,83
4,-81.3572,37.3675,63
5,-81.3572,37.3675,98
6,-81.3572,37.3675,71
0,-79.8967,38.7968,36
1,-79.8967,38.7968,79
2,-79.8967,38.7968,138
3,-79.8967,38.7968,138
4,-79.8967,38.7968,99
5,-79.8967,38.7968,0
6,-79.8967,38.7968,117
0,-79.9868,39.6587,337
1,-79.9868,39.6587,105
2,-79.9868,39.6587,115
3,-79.9868,39.6587,130
4,-79.9868,39.6587,139
5,-79.9868,39.6587,10
6,-79.9868,39.6587,20
0,-81.513,39.1806,287
1,-81.513,39.1806,381
2,-81.513,39.1806,449
3,-81.513,39.1806,411
4,-81.513,39.1806,291
5,-81.513,39.1806,430
6,-81.513,39.1806,483
0,-81.9256,38.5374,188
1,-81.9256,38.5374,119
2,-81.9256,38.5374,182
3,-81.9256,38.5374,177
4,-81.9256,38.5374,106
5,-81.9256,38.5374,50
6,-81.9256,38.5374,25
0,-81.3502,38.486,1440
1,-81.3502,38.486,1790
2,-81.3502,38.486,1395
3,-81.3502,38.486,1013
4,-81.3502,38.486,1007
5,-81.3502,38.486,639
6,-81.3502,38.486,695
0,-82.3188,38.4154,517
1,-82.3188,38.4154,804
2,-82.3188,38.4154,508
3,-82.3188,38.4154,523
4,-82.3188,38.4154,350
5,-82.3188,38.4154,163
6,-82.3188,38.4154,226
0,-80.6102,40.2811,9
1,-80.6102,40.2811,8
2,-80.6102,40.2811,14
3,-80.6102,40.2811,27
4,-80.6102,40.2811,0
5,-80.6102,40.2811,3
6,-80.6102,40.2811,0
0,-80.7335,39.9854,126
1,-80.7335,39.9854,91
2,-80.7335,39.9854,133
3,-80.7335,39.9854,145
4,-80.7335,39.9854,168
5,-80.7335,39.9854,54
6,-80.7335,39.9854,112
0,-78.4553,39.5313,40
1,-78.4553,39.5313,64
2,-78.4553,39.5313,147
3,-78.4553,39.5313,47
4,-78.4553,39.5313,81
5,-78.4553,39.5313,40
6,-78.4553,39.5313,38
0,-79.2413,38.6219,0
1,-79.2413,38.6219,14
2,-79.2413,38.6219,0
3,-79.2413,38.6219,0
4,-79.2413,38.6219,0
5,-79.2413,38.6219,0
6,-79.2413,38.6219,0
0,-79.9505,38.9783,16
1,-79.9505,38.9783,16
2,-79.9505,38.9783,3
3,-79.9505,38.9783,22
4,-79.9505,38.9783,13
5,-79.9505,38.9783,0
6,-79.9505,38.9783,4
0,-81.0962,38.8015,8
1,-81.0962,38.8015,0
2,-81.0962,38.8015,62
3,-81.0962,38.8015,0
4,-81.0962,38.8015,16
5,-81.0962,38.8015,0
6,-81.0962,38.8015,18
0,-81.8235,38.8656,116
1,-81.8235,38.8656,197
2,-81.8235,38.8656,91
3,-81.8235,38.8656,38
4,-81.8235,38.8656,100
5,-81.8235,38.8656,69
6,-81.8235,38.8656,76
0,-80.1287,39.2666,0
1,-80.1287,39.2666,1
2,-80.1287,39.2666,0
3,-80.1287,39.2666,8
4,-80.1287,39.2666,5
5,-80.1287,39.2666,0
6,-80.1287,39.2666,0
0,-82.1696,37.6262,180
1,-82.1696,37.6262,45
2,-82.1696,37.6262,117
3,-82.1696,37.6262,162
4,-82.1696,37.6262,26
5,-82.1696,37.6262,30
6,-82.1696,37.6262,13
0,-78.9223,39.336999999999996,104
1,-78.9223,39.336999999999996,105
2,-78.9223,39.336999999999996,137
3,-78.9223,39.336999999999996,22
4,-78.9223,39.336999999999996,44
5,-78.9223,39.336999999999996,19
6,-78.9223,39.336999999999996,26
0,-80.1696,39.5013,348
1,-80.1696,39.5013,391
2,-80.1696,39.5013,543
3,-80.1696,39.5013,456
4,-80.1696,39.5013,148
5,-80.1696,39.5013,233
6,-80.1696,39.5013,205
0,-80.0915,38.2746,41
1,-80.0915,38.2746,63
2,-80.0915,38.2746,70
3,-80.0915,38.2746,68
4,-80.0915,38.2746,29
5,-80.0915,38.2746,59
6,-80.0915,38.2746,35
0,-80.3731,38.4604,0
1,-80.3731,38.4604,78
2,-80.3731,38.4604,86
3,-80.3731,38.4604,131
4,-80.3731,38.4604,121
5,-80.3731,38.4604,42
6,-80.3731,38.4604,59
0,-82.1706,38.6663,94
1,-82.1706,38.6663,45
2,-82.1706,38.6663,106
3,-82.1706,38.6663,85
4,-82.1706,38.6663,38
5,-82.1706,38.6663,90
6,-82.1706,38.6663,24
0,-80.8979,38.5632,167
1,-80.8979,38.5632,83
2,-80.8979,38.5632,147
3,-80.8979,38.5632,86
4,-80.8979,38.5632,62
5,-80.8979,38.5632,68
6,-80.8979,38.5632,104
0,-80.2279,38.9927,253
1,-80.2279,38.9927,210
2,-80.2279,38.9927,191
3,-80.2279,38.9927,153
4,-80.2279,38.9927,60
5,-80.2279,38.9927,67
6,-80.2279,38.9927,61
0,-81.0815,38.4662,50
1,-81.0815,38.4662,78
2,-81.0815,38.4662,59
3,-81.0815,38.4662,31
4,-81.0815,38.4662,38
5,-81.0815,38.4662,8
6,-81.0815,38.4662,0
0,-81.4179,37.7154,15
1,-81.4179,37.7154,26
2,-81.4179,37.7154,35
3,-81.4179,37.7154,38
4,-81.4179,37.7154,9
5,-81.4179,37.7154,0
6,-81.4179,37.7154,2
0,-81.3531,38.8025,21
1,-81.3531,38.8025,56
2,-81.3531,38.8025,90
3,-81.3531,38.8025,0
4,-81.3531,38.8025,48
5,-81.3531,38.8025,42
6,-81.3531,38.8025,10
0,-80.7316,39.5689,24
1,-80.7316,39.5689,36
2,-80.7316,39.5689,19
3,-80.7316,39.5689,19
4,-80.7316,39.5689,92
5,-80.7316,39.5689,70
6,-80.7316,39.5689,7
0,-80.9496,38.9815,0
1,-80.9496,38.9815,82
2,-80.9496,38.9815,19
3,-80.9496,38.9815,73
4,-80.9496,38.9815,0
5,-80.9496,38.9815,72
6,-80.9496,38.9815,45
0,-80.8512,38.2001,199
1,-80.8512,38.2001,153
2,-80.8512,38.2001,324
3,-80.8512,38.2001,424
4,-80.8512,38.2001,365
5,-80.8512,38.2001,280
6,-80.8512,38.2001,294
0,-78.5228,39.3732,0
1,-78.5228,39.3732,118
2,-78.5228,39.3732,102
3,-78.5228,39.3732,100
4,-78.5228,39.3732,24
5,-78.5228,39.3732,95
6,-78.5228,39.3732,22
0,-80.6951,40.0753,249
1,-80.6951,40.0753,308
2,-80.6951,40.0753,245
3,-80.6951,40.0753,345
4,-80.6951,40.0753,233
5,-80.6951,40.0753,124
6,-80.6951,40.0753,88
0,-77.9779,39.458,722
1,-77.9779,39.458,856
2,-77.9779,39.458,727
3,-77.9779,39.458,408
4,-77.9779,39.458,250
5,-77.9779,39.458,284
6,-77.9779,39.458,301
0,-80.4715,37.7503,254
1,-80.4715,37.7503,103
2,-80.4715,37.7503,78
3,-80.4715,37.7503,127
4,-80.4715,37.7503,218
5,-80.4715,37.7503,237
6,-80.4715,37.7503,137
0,-81.2401,39.3201,0
1,-81.2401,39.3201,20
2,-81.2401,39.3201,13
3,-81.2401,39.3201,29
4,-81.2401,39.3201,11
5,-81.2401,39.3201,26
6,-81.2401,39.3201,0
0,-80.8865,37.7243,59
1,-80.8865,37.7243,35
2,-80.8865,37.7243,14
3,-80.8865,37.7243,126
4,-80.8865,37.7243,2
5,-80.8865,37.7243,9
6,-80.8865,37.7243,4
0,-81.1709,39.1226,54
1,-81.1709,39.1226,47
2,-81.1709,39.1226,66
3,-81.1709,39.1226,33
4,-81.1709,39.1226,37
5,-81.1709,39.1226,0
6,-81.1709,39.1226,8
0,-81.3975,39.0618,12
1,-81.3975,39.0618,0
2,-81.3975,39.0618,0
3,-81.3975,39.0618,0
4,-81.3975,39.0618,0
5,-81.3975,39.0618,0
6,-81.3975,39.0618,4
0,-80.9351,39.6035,57
1,-80.9351,39.6035,48
2,-80.9351,39.6035,0
3,-80.9351,39.6035,0
4,-80.9351,39.6035,25
5,-80.9351,39.6035,12
6,-80.9351,39.6035,22
0,-80.6551,39.0393,0
1,-80.6551,39.0393,36
2,-80.6551,39.0393,47
3,-80.6551,39.0393,390
4,-80.6551,39.0393,263
5,-80.6551,39.0393,100
6,-80.6551,39.0393,38
0,-81.9893,38.2387,0
1,-81.9893,38.2387,0
2,-81.9893,38.2387,0
3,-81.9893,38.2387,0
4,-81.9893,38.2387,17
5,-81.9893,38.2387,0
6,-81.9893,38.2387,0
0,-80.7407,39.1254,16
1,-80.7407,39.1254,41
2,-80.7407,39.1254,35
3,-80.7407,39.1254,67
4,-80.7407,39.1254,28
5,-80.7407,39.1254,18
6,-80.7407,39.1254,31
0,-79.67699999999999,40.3312,1506
1,-79.67699999999999,40.3312,1647
2,-79.67699999999999,40.3312,1634
3,-79.67699999999999,40.3312,1669
4,-79.67699999999999,40.3312,1579
5,-79.67699999999999,40.3312,1381
6,-79.67699999999999,40.3312,1331
0,-75.4338,39.894,4534
1,-75.4338,39.894,4699
2,-75.4338,39.894,4576
3,-75.4338,39.894,5031
4,-75.4338,39.894,5219
5,-75.4338,39.894,5667
6,-75.4338,39.894,5364
0,-75.7009,40.8289,209
1,-75.7009,40.8289,306
2,-75.7009,40.8289,277
3,-75.7009,40.8289,349
4,-75.7009,40.8289,395
5,-75.7009,40.8289,313
6,-75.7009,40.8289,213
0,-79.8736,41.4998,291
1,-79.8736,41.4998,310
2,-79.8736,41.4998,378
3,-79.8736,41.4998,275
4,-79.8736,41.4998,250
5,-79.8736,41.4998,277
6,-79.8736,41.4998,240
0,-80.4091,40.3264,881
1,-80.4091,40.3264,996
2,-80.4091,40.3264,945
3,-80.4091,40.3264,975
4,-80.4091,40.3264,1040
5,-80.4091,40.3264,1015
6,-80.4091,40.3264,1054
0,-76.44800000000001,40.336999999999996,648
1,-76.44800000000001,40.336999999999996,863
2,-76.44800000000001,40.336999999999996,917
3,-76.44800000000001,40.336999999999996,1148
4,-76.44800000000001,40.336999999999996,1689
5,-76.44800000000001,40.336999999999996,1468
6,-76.44800000000001,40.336999999999996,1392
0,-75.2744,40.2111,369
1,-75.2744,40.2111,625
2,-75.2744,40.2111,398
3,-75.2744,40.2111,325
4,-75.2744,40.2111,191
5,-75.2744,40.2111,171
6,-75.2744,40.2111,275
0,-77.0278,40.3951,160
1,-77.0278,40.3951,306
2,-77.0278,40.3951,327
3,-77.0278,40.3951,341
4,-77.0278,40.3951,378
5,-77.0278,40.3951,164
6,-77.0278,40.3951,310
0,-78.8446,40.4111,483
1,-78.8446,40.4111,655
2,-78.8446,40.4111,572
3,-78.8446,40.4111,837
4,-78.8446,40.4111,859
5,-78.8446,40.4111,738
6,-78.8446,40.4111,721
0,-80.1873,40.4001,8500
1,-80.1873,40.4001,8004
2,-80.1873,40.4001,8196
3,-80.1873,40.4001,8585
4,-80.1873,40.4001,9286
5,-80.1873,40.4001,8938
6,-80.1873,40.4001,9025
0,-75.666,41.4846,1123
1,-75.666,41.4846,1006
2,-75.666,41.4846,864
3,-75.666,41.4846,790
4,-75.666,41.4846,879
5,-75.666,41.4846,1101
6,-75.666,41.4846,1171
0,-76.1391,40.3495,2146
1,-76.1391,40.3495,2369
2,-76.1391,40.3495,2463
3,-76.1391,40.3495,2634
4,-76.1391,40.3495,2668
5,-76.1391,40.3495,2476
6,-76.1391,40.3495,2780
0,-80.4738,40.5989,625
1,-80.4738,40.5989,575
2,-80.4738,40.5989,631
3,-80.4738,40.5989,501
4,-80.4738,40.5989,602
5,-80.4738,40.5989,630
6,-80.4738,40.5989,748
0,-75.2731,41.3957,152
1,-75.2731,41.3957,99
2,-75.2731,41.3957,140
3,-75.2731,41.3957,38
4,-75.2731,41.3957,118
5,-75.2731,41.3957,99
6,-75.2731,41.3957,78
0,-75.8762,41.8332,37
1,-75.8762,41.8332,116
2,-75.8762,41.8332,223
3,-75.8762,41.8332,181
4,-75.8762,41.8332,348
5,-75.8762,41.8332,317
6,-75.8762,41.8332,216
0,-74.8852,40.1015,6140
1,-74.8852,40.1015,6735
2,-74.8852,40.1015,4915
3,-74.8852,40.1015,643
4,-74.8852,40.1015,5945
5,-74.8852,40.1015,2030
6,-74.8852,40.1015,447
0,-76.235,40.8565,733
1,-76.235,40.8565,827
2,-76.235,40.8565,837
3,-76.235,40.8565,956
4,-76.235,40.8565,1183
5,-76.235,40.8565,1523
6,-76.235,40.8565,1541
0,-75.8214,41.3338,1448
1,-75.8214,41.3338,1712
2,-75.8214,41.3338,1678
3,-75.8214,41.3338,2129
4,-75.8214,41.3338,2467
5,-75.8214,41.3338,2307
6,-75.8214,41.3338,2340
0,-79.4603,40.9185,344
1,-79.4603,40.9185,406
2,-79.4603,40.9185,290
3,-79.4603,40.9185,148
4,-79.4603,40.9185,263
5,-79.4603,40.9185,248
6,-79.4603,40.9185,271
0,-77.3107,40.7078,132
1,-77.3107,40.7078,125
2,-77.3107,40.7078,119
3,-77.3107,40.7078,140
4,-77.3107,40.7078,68
5,-77.3107,40.7078,64
6,-77.3107,40.7078,184
0,-75.2024,40.6295,2009
1,-75.2024,40.6295,1862
2,-75.2024,40.6295,1049
3,-75.2024,40.6295,1048
4,-75.2024,40.6295,682
5,-75.2024,40.6295,564
6,-75.2024,40.6295,706
0,-78.1697,40.3821,174
1,-78.1697,40.3821,221
2,-78.1697,40.3821,145
3,-78.1697,40.3821,125
4,-78.1697,40.3821,142
5,-78.1697,40.3821,155
6,-78.1697,40.3821,133
0,-76.5841,39.9163,3066
1,-76.5841,39.9163,3417
2,-76.5841,39.9163,3574
3,-76.5841,39.9163,3872
4,-76.5841,39.9163,3837
5,-76.5841,39.9163,3889
6,-76.5841,39.9163,3610
0,-78.7749,41.1062,218
1,-78.7749,41.1062,199
2,-78.7749,41.1062,140
3,-78.7749,41.1062,204
4,-78.7749,41.1062,268
5,-78.7749,41.1062,260
6,-78.7749,41.1062,178
0,-75.885,39.9639,1979
1,-75.885,39.9639,2189
2,-75.885,39.9639,1499
3,-75.885,39.9639,1436
4,-75.885,39.9639,1555
5,-75.885,39.9639,1599
6,-75.885,39.9639,1521
0,-79.74,40.9505,310
1,-79.74,40.9505,403
2,-79.74,40.9505,349
3,-79.74,40.9505,296
4,-79.74,40.9505,482
5,-79.74,40.9505,379
6,-79.74,40.9505,400
0,-78.66,41.8694,272
1,-78.66,41.8694,184
2,-78.66,41.8694,234
3,-78.66,41.8694,314
4,-78.66,41.8694,179
5,-78.66,41.8694,186
6,-78.66,41.8694,292
0,-77.5306,41.0094,118
1,-77.5306,41.0094,111
2,-77.5306,41.0094,140
3,-77.5306,41.0094,75
4,-77.5306,41.0094,149
5,-77.5306,41.0094,166
6,-77.5306,41.0094,155
0,-76.3275,39.832,1683
1,-76.3275,39.832,1866
2,-76.3275,39.832,1693
3,-76.3275,39.832,1500
4,-76.3275,39.832,1659
5,-76.3275,39.832,1758
6,-76.3275,39.832,1722
0,-79.0941,41.7806,213
1,-79.0941,41.7806,141
2,-79.0941,41.7806,146
3,-79.0941,41.7806,29
4,-79.0941,41.7806,141
5,-79.0941,41.7806,105
6,-79.0941,41.7806,48
0,-79.44800000000001,41.4937,23
1,-79.44800000000001,41.4937,31
2,-79.44800000000001,41.4937,0
3,-79.44800000000001,41.4937,0
4,-79.44800000000001,41.4937,27
5,-79.44800000000001,41.4937,8
6,-79.44800000000001,41.4937,14
0,-77.1569,39.8826,334
1,-77.1569,39.8826,297
2,-77.1569,39.8826,269
3,-77.1569,39.8826,308
4,-77.1569,39.8826,277
5,-77.1569,39.8826,420
6,-77.1569,39.8826,475
0,-75.418,41.177,737
1,-75.418,41.177,977
2,-75.418,41.177,983
3,-75.418,41.177,833
4,-75.418,41.177,891
5,-75.418,41.177,925
6,-75.418,41.177,653
0,-79.3803,41.2106,221
1,-79.3803,41.2106,244
2,-79.3803,41.2106,174
3,-79.3803,41.2106,182
4,-79.3803,41.2106,115
5,-79.3803,41.2106,137
6,-79.3803,41.2106,125
0,-75.5072,40.6666,2385
1,-75.5072,40.6666,2577
2,-75.5072,40.6666,1215
3,-75.5072,40.6666,1337
4,-75.5072,40.6666,1130
5,-75.5072,40.6666,843
6,-75.5072,40.6666,796
0,-79.1646,40.6783,604
1,-79.1646,40.6783,740
2,-79.1646,40.6783,322
3,-79.1646,40.6783,225
4,-79.1646,40.6783,191
5,-79.1646,40.6783,216
6,-79.1646,40.6783,298
0,-76.9274,40.2422,310
1,-76.9274,40.2422,214
2,-76.9274,40.2422,291
3,-76.9274,40.2422,144
4,-76.9274,40.2422,166
5,-76.9274,40.2422,200
6,-76.9274,40.2422,103
0,-76.1763,41.7606,145
1,-76.1763,41.7606,170
2,-76.1763,41.7606,339
3,-76.1763,41.7606,284
4,-76.1763,41.7606,229
5,-76.1763,41.7606,218
6,-76.1763,41.7606,219
0,-78.5075,40.2592,150
1,-78.5075,40.2592,158
2,-78.5075,40.2592,205
3,-78.5075,40.2592,197
4,-78.5075,40.2592,133
5,-78.5075,40.2592,209
6,-78.5075,40.2592,144
0,-77.7057,40.98,1028
1,-77.7057,40.98,848
2,-77.7057,40.98,479
3,-77.7057,40.98,504
4,-77.7057,40.98,462
5,-77.7057,40.98,505
6,-77.7057,40.98,533
0,-77.8141,40.5331,141
1,-77.8141,40.5331,163
2,-77.8141,40.5331,170
3,-77.8141,40.5331,102
4,-77.8141,40.5331,179
5,-77.8141,40.5331,156
6,-77.8141,40.5331,225
0,-80.0893,41.1572,357
1,-80.0893,41.1572,409
2,-80.0893,41.1572,443
3,-80.0893,41.1572,427
4,-80.0893,41.1572,490
5,-80.0893,41.1572,462
6,-80.0893,41.1572,353
0,-76.9455,41.3265,683
1,-76.9455,41.3265,622
2,-76.9455,41.3265,593
3,-76.9455,41.3265,596
4,-76.9455,41.3265,665
5,-76.9455,41.3265,527
6,-76.9455,41.3265,677
0,-78.8765,40.9702,200
1,-78.8765,40.9702,252
2,-78.8765,40.9702,219
3,-78.8765,40.9702,220
4,-78.8765,40.9702,281
5,-78.8765,40.9702,132
6,-78.8765,40.9702,60
0,-78.2272,40.6864,662
1,-78.2272,40.6864,607
2,-78.2272,40.6864,574
3,-78.2272,40.6864,407
4,-78.2272,40.6864,768
5,-78.2272,40.6864,630
6,-78.2272,40.6864,499
0,-79.9986,39.9476,179
1,-79.9986,39.9476,140
2,-79.9986,39.9476,128
3,-79.9986,39.9476,184
4,-79.9986,39.9476,163
5,-79.9986,39.9476,190
6,-79.9986,39.9476,204
0,-80.2625,40.8618,301
1,-80.2625,40.8618,377
2,-80.2625,40.8618,296
3,-80.2625,40.8618,537
4,-80.2625,40.8618,540
5,-80.2625,40.8618,315
6,-80.2625,40.8618,244
0,-77.069,41.6795,25
1,-77.069,41.6795,126
2,-77.069,41.6795,135
3,-77.069,41.6795,169
4,-77.069,41.6795,112
5,-77.069,41.6795,213
6,-77.069,41.6795,56
0,-77.515,39.7243,755
1,-77.515,39.7243,706
2,-77.515,39.7243,565
3,-77.515,39.7243,598
4,-77.515,39.7243,561
5,-77.515,39.7243,509
6,-77.515,39.7243,407
0,-79.5872,40.0903,859
1,-79.5872,40.0903,1007
2,-79.5872,40.0903,901
3,-79.5872,40.0903,897
4,-79.5872,40.0903,995
5,-79.5872,40.0903,817
6,-79.5872,40.0903,825
0,-76.4969,41.0177,131
1,-76.4969,41.0177,367
2,-76.4969,41.0177,408
3,-76.4969,41.0177,368
4,-76.4969,41.0177,376
5,-76.4969,41.0177,339
6,-76.4969,41.0177,392
0,-78.77199999999999,39.9834,187
1,-78.77199999999999,39.9834,235
2,-78.77199999999999,39.9834,170
3,-78.77199999999999,39.9834,269
4,-78.77199999999999,39.9834,212
5,-78.77199999999999,39.9834,181
6,-78.77199999999999,39.9834,176
0,-79.8333,42.2134,1570
1,-79.8333,42.2134,1620
2,-79.8333,42.2134,1463
3,-79.8333,42.2134,1289
4,-79.8333,42.2134,1506
5,-79.8333,42.2134,1520
6,-79.8333,42.2134,1387
0,-76.8843,40.2752,2575
1,-76.8843,40.2752,2514
2,-76.8843,40.2752,2039
3,-76.8843,40.2752,2066
4,-76.8843,40.2752,2922
5,-76.8843,40.2752,2848
6,-76.8843,40.2752,2178
0,-78.6869,41.5726,123
1,-78.6869,41.5726,103
2,-78.6869,41.5726,109
3,-78.6869,41.5726,44
4,-78.6869,41.5726,131
5,-78.6869,41.5726,97
6,-78.6869,41.5726,82
0,-76.5832,41.4102,18
1,-76.5832,41.4102,42
2,-76.5832,41.4102,23
3,-76.5832,41.4102,16
4,-76.5832,41.4102,20
5,-76.5832,41.4102,0
6,-76.5832,41.4102,4
0,-76.6713,40.7841,164
1,-76.6713,40.7841,167
2,-76.6713,40.7841,320
3,-76.6713,40.7841,181
4,-76.6713,40.7841,362
5,-76.6713,40.7841,196
6,-76.6713,40.7841,258
0,-76.0457,41.6119,120
1,-76.0457,41.6119,117
2,-76.0457,41.6119,131
3,-76.0457,41.6119,114
4,-76.0457,41.6119,195
5,-76.0457,41.6119,235
6,-76.0457,41.6119,222
0,-78.1989,41.4148,7
1,-78.1989,41.4148,0
2,-78.1989,41.4148,24
3,-78.1989,41.4148,74
4,-78.1989,41.4148,0
5,-78.1989,41.4148,8
6,-78.1989,41.4148,0
0,-79.8364,41.8176,433
1,-79.8364,41.8176,381
2,-79.8364,41.8176,368
3,-79.8364,41.8176,535
4,-79.8364,41.8176,513
5,-79.8364,41.8176,449
6,-79.8364,41.8176,645
0,-77.1564,40.9002,72
1,-77.1564,40.9002,42
2,-77.1564,40.9002,66
3,-77.1564,40.9002,65
4,-77.1564,40.9002,55
5,-77.1564,40.9002,58
6,-77.1564,40.9002,112
0,-76.635,40.9865,13
1,-76.635,40.9865,84
2,-76.635,40.9865,76
3,-76.635,40.9865,118
4,-76.635,40.9865,150
5,-76.635,40.9865,48
6,-76.635,40.9865,76
0,-77.11399999999999,40.6868,40
1,-77.11399999999999,40.6868,28
2,-77.11399999999999,40.6868,92
3,-77.11399999999999,40.6868,64
4,-77.11399999999999,40.6868,56
5,-77.11399999999999,40.6868,52
6,-77.11399999999999,40.6868,31
0,-77.9958,39.931999999999995,122
1,-77.9958,39.931999999999995,117
2,-77.9958,39.931999999999995,34
3,-77.9958,39.931999999999995,71
4,-77.9958,39.931999999999995,48
5,-77.9958,39.931999999999995,18
6,-77.9958,39.931999999999995,30
0,-78.0205,41.9207,147
1,-78.0205,41.9207,170
2,-78.0205,41.9207,170
3,-78.0205,41.9207,154
4,-78.0205,41.9207,167
5,-78.0205,41.9207,140
6,-78.0205,41.9207,55
0,-75.183,41.4045,144
1,-75.183,41.4045,185
2,-75.183,41.4045,149
3,-75.183,41.4045,139
4,-75.183,41.4045,107
5,-75.183,41.4045,146
6,-75.183,41.4045,157
0,-75.134,40.0076,33513
1,-75.134,40.0076,26969
2,-75.134,40.0076,25279
3,-75.134,40.0076,21761
4,-75.134,40.0076,17597
5,-75.134,40.0076,21387
6,-75.134,40.0076,21194
0,-82.80799999999999,41.4011,552
1,-82.80799999999999,41.4011,689
2,-82.80799999999999,41.4011,834
3,-82.80799999999999,41.4011,1029
4,-82.80799999999999,41.4011,1329
5,-82.80799999999999,41.4011,1090
6,-82.80799999999999,41.4011,1267
0,-84.2693,41.0997,38
1,-84.2693,41.0997,20
2,-84.2693,41.0997,23
3,-84.2693,41.0997,11
4,-84.2693,41.0997,0
5,-84.2693,41.0997,31
6,-84.2693,41.0997,43
0,-83.9415,41.371,50
1,-83.9415,41.371,117
2,-83.9415,41.371,115
3,-83.9415,41.371,62
4,-83.9415,41.371,37
5,-83.9415,41.371,49
6,-83.9415,41.371,27
0,-81.9157,41.3128,232
1,-81.9157,41.3128,248
2,-81.9157,41.3128,312
3,-81.9157,41.3128,364
4,-81.9157,41.3128,633
5,-81.9157,41.3128,2185
6,-81.9157,41.3128,2662
0,-83.4363,41.3236,649
1,-83.4363,41.3236,723
2,-83.4363,41.3236,708
3,-83.4363,41.3236,772
4,-83.4363,41.3236,843
5,-83.4363,41.3236,804
6,-83.4363,41.3236,607
0,-83.58200000000001,41.6639,1995
1,-83.58200000000001,41.6639,1979
2,-83.58200000000001,41.6639,2235
3,-83.58200000000001,41.6639,2015
4,-83.58200000000001,41.6639,1337
5,-83.58200000000001,41.6639,2059
6,-83.58200000000001,41.6639,2025
0,-82.84200000000001,38.7383,805
1,-82.84200000000001,38.7383,826
2,-82.84200000000001,38.7383,888
3,-82.84200000000001,38.7383,772
4,-82.84200000000001,38.7383,707
5,-82.84200000000001,38.7383,734
6,-82.84200000000001,38.7383,772
0,-82.01799999999999,39.9037,225
1,-82.01799999999999,39.9037,357
2,-82.01799999999999,39.9037,230
3,-82.01799999999999,39.9037,308
4,-82.01799999999999,39.9037,525
5,-82.01799999999999,39.9037,462
6,-82.01799999999999,39.9037,597
0,-81.5348,41.4948,3556
1,-81.5348,41.4948,3754
2,-81.5348,41.4948,17801
3,-81.5348,41.4948,16443
4,-81.5348,41.4948,16812
5,-81.5348,41.4948,15362
6,-81.5348,41.4948,17469
0,-84.76299999999999,39.1864,13780
1,-84.76299999999999,39.1864,10837
2,-84.76299999999999,39.1864,10453
3,-84.76299999999999,39.1864,11063
4,-84.76299999999999,39.1864,12208
5,-84.76299999999999,39.1864,14406
6,-84.76299999999999,39.1864,17376
0,-83.5444,40.4007,273
1,-83.5444,40.4007,284
2,-83.5444,40.4007,158
3,-83.5444,40.4007,161
4,-83.5444,40.4007,183
5,-83.5444,40.4007,224
6,-83.5444,40.4007,258
0,-84.41799999999999,41.5024,4
1,-84.41799999999999,41.5024,12
2,-84.41799999999999,41.5024,30
3,-84.41799999999999,41.5024,45
4,-84.41799999999999,41.5024,19
5,-84.41799999999999,41.5024,16
6,-84.41799999999999,41.5024,39
0,-84.1532,39.2325,752
1,-84.1532,39.2325,890
2,-84.1532,39.2325,791
3,-84.1532,39.2325,803
4,-84.1532,39.2325,1038
5,-84.1532,39.2325,1052
6,-84.1532,39.2325,1208
0,-84.7746,40.8006,149
1,-84.7746,40.8006,184
2,-84.7746,40.8006,196
3,-84.7746,40.8006,109
4,-84.7746,40.8006,235
5,-84.7746,40.8006,157
6,-84.7746,40.8006,124
0,-82.5049,40.5342,31
1,-82.5049,40.5342,61
2,-82.5049,40.5342,137
3,-82.5049,40.5342,234
4,-82.5049,40.5342,74
5,-82.5049,40.5342,132
6,-82.5049,40.5342,243
0,-83.3285,41.2162,225
1,-83.3285,41.2162,292
2,-83.3285,41.2162,201
3,-83.3285,41.2162,404
4,-83.3285,41.2162,410
5,-83.3285,41.2162,426
6,-83.3285,41.2162,361
0,-83.8235,40.9348,573
1,-83.8235,40.9348,493
2,-83.8235,40.9348,566
3,-83.8235,40.9348,614
4,-83.8235,40.9348,852
5,-83.8235,40.9348,979
6,-83.8235,40.9348,941
0,-82.4271,39.921,211
1,-82.4271,39.921,259
2,-82.4271,39.921,207
3,-82.4271,39.921,189
4,-82.4271,39.921,215
5,-82.4271,39.921,307
6,-82.4271,39.921,228
0,-81.1313,40.1621,231
1,-81.1313,40.1621,425
2,-81.1313,40.1621,369
3,-81.1313,40.1621,647
4,-81.1313,40.1621,664
5,-81.1313,40.1621,583
6,-81.1313,40.1621,446
0,-82.6108,39.1117,632
1,-82.6108,39.1117,496
2,-82.6108,39.1117,433
3,-82.6108,39.1117,522
4,-82.6108,39.1117,524
5,-82.6108,39.1117,741
6,-82.6108,39.1117,749
0,-82.03399999999999,39.0292,102
