Type,x value,Weight
2,-0.09861754690867616,67569
2,-0.9365610355335333,62148
2,-0.6113058375177868,374441
2,-2.5371396385941267,32144
2,-1.0522943762175265,34609
2,1.7058925605993045,15932
2,-0.8446041266918605,74537
2,-1.2902222357223416,6308
2,1.3655934511888401,97093
2,-1.023729240393346,215277
2,-0.5442774829304247,10742
2,-0.78938226502725,10868
2,-1.2252566023873221,13342
2,0.5086793781201129,10597
2,-0.6119295250340466,4733
2,-0.4540153247877794,194129
2,1.1378351778543176,15275
2,3.72674632225384,17767
2,1.0,5989
2,1.085185260085346,44058
2,-1.131041221112576,38381
2,-2.1015966419984333,5044
2,-1.170264729198392,15967
2,-0.8129370531182056,36117
2,-0.8147521065597743,223635
2,-0.8376840040255266,81489
2,-0.7838764810843313,13801
2,-0.6580341625934953,31753
2,-1.222425030960813,7039
2,-0.9783009091886444,11465
2,-2.154175524904487,7376
2,-0.6584255751059388,6471
2,-1.3201197718362851,13323
2,-0.8978734404981171,63399
2,-0.5654195787844828,41686
2,-1.265696384995749,29928
2,-2.6381703785289594,38267
2,-0.9333904629772681,20857
2,-0.9641324203913811,89742
2,-0.6242913994113722,14572
2,-0.9184606543066771,92964
2,-0.6962250997574446,172810
2,0.33874051278866696,119269
2,-0.9067177452993888,22705
2,-0.9201071344709033,21806
2,-0.147492247885536,17263
2,-1.1262557268500841,8524
2,-0.09503399043771116,15020
2,-0.6355760104998467,132259
2,1.0,3820
2,-0.3949220795623061,65378
2,0.5069303560501698,62575
2,0.7772820773926923,5678
2,-0.8699056719386881,12089
2,-0.8112477953690261,22349
2,-1.4074652643806347,6556
2,-0.7792509844430255,17400
2,1.9792871493833868,35764
2,0.27762294361156936,13822
2,-0.6007725272329334,7127
2,0.11128065228156149,44053
2,-1.153869040866787,30503
2,1.2318400938607725,50634
2,-0.08310470499642265,67637
2,-0.986808650725226,42647
2,0.15003188388734323,11856
2,-0.011748995746709146,73949
2,-0.9424491334472306,60960
2,-0.2930632322079291,24779
2,-0.40668444325674713,30875
2,0.17098883120215333,13402
2,0.7685587940561088,22229
2,0.18789707618213203,26703
2,-1.1352577745693002,84868
2,1.2879046052764977,85888
2,0.4703398273575047,54626
2,0.23003475975659934,190213
2,0.49818575052781416,93454
2,7.439143958467008,23599
2,-1.6979621178987994,32496
2,-0.6197656916054102,17300
2,-0.7055945538374123,7666
2,-0.3474565281406282,15962
2,1.4865682431427545,7578
2,-2.2678289572524766,28701
2,-0.9602799965245937,16193
2,11.240466174765622,26808
2,0.13126685512140704,27255
2,-1.1913761254787534,55003
2,-1.4630211692159494,8325
2,-1.7542424865172193,9050
2,-0.9200448983701203,26475
2,-2.8748609866661146,13845
2,-0.8177075227751784,22492
2,-0.7912163263240064,9271
2,-0.32561768407803027,23984
2,-0.8808389753154439,15007
2,0.1794734931116253,16697
2,-1.492671693794001,5833
2,2.4187438922226185,26117
2,-1.2661251649324472,23002
2,-0.5861705237266334,42870
2,1.9225035539650182,99414
2,-0.24816073761635143,34605
2,2.8079727263180794,7303
2,-1.3806683793339976,12543
2,0.14797155737176937,10504
2,-1.5388164649389913,5753
2,-0.2766869391368871,9250
2,-0.2705866311129412,15661
2,-0.9030083422148639,21789
2,0.14460993416504178,8035
2,-1.0046537941333207,357516
2,-0.36620555277256867,535515
2,-0.9368861234726545,63872
2,0.07667246158293863,53909
2,-0.8779154222250264,202221
2,-0.8999406634410358,127503
2,0.9901942038013525,768322
2,-0.8182840970472092,44827
2,-1.3992376056152938,137150
2,3.5126596842478803,1186796
2,0.297574168305957,204573
2,-0.8950729204558173,392650
2,-1.6574810007755716,167501
2,-1.1473862608435261,48241
2,-0.9768965720666077,42711
2,9.386516592685464,609439
2,-0.8404317792460543,141298
2,3.3859070083797365,309320
2,-0.679913490941427,68372
2,-0.9506086415839549,36836
2,-0.8882857957905553,281570
2,-0.6271984923243409,40819
2,7.107127583493115,420626
2,2.1076780564234032,77823
2,-1.0428605578738186,475836
2,1.274129226108208,178041
2,-0.7843017779882727,41227
2,-0.6280211596411157,36225
2,-1.0859218207032606,496821
2,-1.0264747899719227,41072
2,-1.62348381550416,5370
2,-0.3561246230849217,96923
2,1.6945354555486372,164476
2,-0.9946030772801843,38330
2,-3.16652483656623,334590
2,-0.5367225972304414,83797
2,-0.8666963651335703,216753
2,-0.8654233906217833,61768
2,1.04132205751581,49528
2,2.9257320502420656,132606
2,-1.4070957278446845,46171
2,-1.002609507407754,109836
2,0.721370515436891,111689
2,-0.9748163952156623,45076
2,-1.5918046475748349,123571
2,1.379476619054861,36213
2,0.1926769567222885,89281
2,-0.9166948558026768,40220
2,-0.9967221983277066,143173
2,-0.8287353223576147,134320
2,-0.8095882590837179,62398
2,-2.6803031857157067,74603
2,-0.9566536944280085,266403
2,-0.8539402399564511,260537
2,-0.4829166062099748,32036
2,-0.6361226974541918,6099
2,0.46033750874501705,90811
2,-1.66798571035747,27728
2,-1.1626621537328612,5124
2,-1.017198408891293,85853
2,-0.8444618099731817,34990
2,-0.11629875029374014,17355
2,-0.778742286621741,24306
2,-1.614947572428576,14839
2,2.808366069648261,17273
2,1.493233489716178,56611
2,1.7515786281253007,1454290
2,-1.1524824156378854,75718
2,-1.299619910560747,34447
2,-1.5729503735798873,27805
2,-0.7563074811100067,289508
2,2.29912857287785,116589
2,-1.0502319764527592,435577
2,-1.4323218251443828,75842
2,-0.5456575415356577,84524
2,-0.6515773893162351,1265067
2,-0.702932499273136,784515
2,-0.7084453575902903,45133
2,2.8638136718446994,37239
2,8.440062081460848,193679
2,-0.8805229080830049,28692
2,-1.001327280151618,56833
2,-1.1575100147752047,55182
2,0.2458022802376458,72734
2,-0.6951945751708354,35707
2,0.5281729381687208,65572
2,0.8328039915701085,32984
2,-0.4503534985981326,23649
2,1.2103317505918059,28504
2,5.868521232811304,47752
2,0.37690371698971814,59102
2,0.22624384203708717,118907
2,2.94413529327677,523431
2,-0.4590912792747615,348796
2,12.030729440356122,367326
2,-0.8826854998464645,111965
2,2.054819229639087,50409
2,1.2214203487756141,91425
2,-0.2679539895556457,38452
2,2.098536351529069,98683
2,0.44562136803186086,44250
2,0.5823593648699096,1118712
2,2.7906544809859564,34286
2,-0.8359460803878401,50051
2,1.5939345223666859,535339
2,0.9513063724033373,36836
2,-0.8834142150741139,37368
2,-3.1712402972887612,60452
2,1.0131241237872726,235361
2,-0.12384305741871275,201169
2,0.2407269552320719,11895
2,-0.5139432377277496,19561
2,0.29205436660677575,54427
2,-0.6060947364980955,15662
2,-1.1853645781183624,160119
2,0.1751375365485006,61529
2,-0.6231815350545855,141535
2,0.4794951895253563,226664
2,-0.845597984180989,60392
2,1.437714164255194,29923
2,-1.0072375075513813,168976
2,-0.7881525084135226,41500
2,0.010680280398748325,104447
2,-0.9844281173832904,102350
2,-0.2975562873923668,42382
2,-1.178368976465279,208878
2,0.3529946154730478,39716
2,0.6248485487764116,70763
2,-0.9419090460175326,150309
2,-2.047188308363024,41227
2,-1.5770649087659219,48678
2,-0.5867668064420449,40075
2,-0.4312716614874837,40631
2,0.01246486851723238,152176
2,-0.8665288048743841,41211
2,1.6245450584548708,42011
2,-3.336345295172562,28252
2,-0.9946577234202378,28109
2,3.4515228826628683,52316
2,1.4010022324165277,43716
2,-0.16518338992089246,14571
2,-0.9404069620423783,22389
2,-1.1281981833549664,67390
2,0.08473534616492527,163193
2,-1.6960419973105578,91882
2,-0.4980387107808423,28356
2,-0.8624684530204014,136356
2,0.1105802053835945,13353
2,0.9931065270438417,101053
2,0.7603432301648908,29856
2,-0.047981618336855346,43157
2,-0.9420868142821359,60862
2,4.682223271585544,28545
2,1.9201430381577809,45300
2,0.939764356057775,15103
2,0.5448420539634731,20405
2,-0.17316211580493002,715629
2,1.302390129179111,28486
2,-0.6751310704371873,19473
2,9.764886165441524,33518
2,15.374436444179725,23300
2,-1.4755438527129559,38597
2,0.5975657656014451,11329
2,-1.9106577489674574,53776
2,-1.0761745903519937,13845
2,-5.474139464166719,43075
2,-0.392383403260876,34416
2,1.962623085730442,46508
2,-0.8971839678402322,155997
2,1.1663025401889746,61441
2,-1.2943109914974777,14471
2,-0.40358880033340544,30040
2,1.0061661977602097,10929
2,-0.91251980126939,114026
2,-0.7696857722114196,64406
2,-0.889524126601153,28897
2,-0.4142722581506167,14005
2,-0.24747048399172936,10151
2,0.6522401249218588,11995
2,-5.556159271422399,96627
2,-2.3251078968605596,29378
2,3.1818193377009307,36250
2,-0.2259933772010668,12440
2,1.1428481715474719,41530
2,-0.2894588239477693,15667
2,11.852466043219026,13428
2,1.0949668481756387,11395
2,2.4263364444565103,9950
2,0.33086026572600824,14186
2,-0.9190243404346994,12232
2,-1.3612196625476023,24237
2,-1.0958371123041173,8225
2,-0.1757718924068352,18541
2,0.4577127700376963,23382
2,0.006632371194339942,35105
2,-0.945771575472922,7234
2,-0.9561582497619594,13915
2,-6.584203399555407,104240
2,-1.4206910259830814,16833
2,1.3821143409514205,27634
2,-1.9507347467832952,30731
2,-0.9312408363137532,67236
2,-1.368067195798146,10583
2,-0.517228225306277,8479
2,1.2713243869200543,24527
2,-1.0145523128584117,13547
2,5.240429666809716,15664
2,-1.867660762903974,45011
2,2.1118153697185322,84982
2,-1.3262675580941252,46747
2,-0.2334853974566101,5038
2,0.8886683878810537,17550
2,-0.8114963752284259,17830
2,0.6448476390925045,18113
2,-2.128364010707849,14117
2,-0.6655587472597726,30992
2,0.8381999834745055,6606
2,2.1961471029834185,11506
2,-0.3869174230413036,10918
2,-1.734123436487744,26709
2,-0.8751875602556827,276491
2,-0.7340354611239835,6353
2,-1.057716406334613,19563
2,-1.2900717869315559,15239
2,-0.5748820831469003,75357
2,-0.45089832666612717,4785
2,1.4923754902635313,92060
2,0.25300007274986314,22962
2,1.905697468162971,13218
2,-0.7508423442638402,14599
2,2.133964074640682,25607
2,5.4665364099749825,25571
2,-0.9538723705049592,8182
2,1.0069797029250755,13772
2,-1.5549091554767585,45439
2,-1.6966384235708547,12866
2,2.4746922677263443,6983
2,1.8930456365910537,16713
2,0.33632908031567893,21209
2,-0.19599854583279977,24459
2,0.8907132742834895,9387
2,-0.9618228951110965,41103
2,-0.7517304742389374,8483
2,-0.936422557551971,9183
2,5.1459462208746745,47071
2,-0.3263058001634084,16543
2,-0.6802388414683945,36459
2,-0.35886948207427344,6498
2,-0.6486736185167911,57367
2,-0.9774210015525979,24611
2,-1.7159286049078337,20897
2,1.7121405169959085,16419
2,-0.6281977643556572,9463
2,0.035419756918957726,20636
2,-0.9089395039777944,72124
2,-1.3659646315292169,25723
2,0.7395201743672866,64028
2,-0.8847551136677002,17445
2,-0.41751085497868956,16830
2,-1.1610648896945723,39324
2,-3.669493087398264,12597
2,0.8895882209034232,16445
2,1.600222946593253,25306
2,-0.78205748972535,6468
2,-0.7763474902821719,20899
2,4.45431109406823,11530
2,-0.7157264584080096,19274
2,5.9873549027199475,8807
2,4.169132825144117,15925
2,6.18443948969164,2278
2,-1.5850308418526498,12858
2,-0.8994578946519926,6860
2,0.6661629492308765,4547
2,-0.39585998679521794,6865
